vx,vz
-69.4086,47.2838
-27.9694,109.654
37.3774,-118.529
81.9828,-17.0087
39.4251,-95.6047


# Ensemble de particules : N = 7900 | d = 3.3e-10 | E_0 = 1.19e-21 | taille = 3.99e-10 | masse = 6.63e-26
-6.06153,59.504
-102.499,-176.886
6.308,-89.758
209.604,-212.407
-242.606,41.9404
99.3904,-114.418
49.5864,-58.0354
204.741,327.256
235.835,191.335
-129.097,-134.042
146.655,-164.537
164.046,-77.3658
258.521,-140.292
-170.761,232.556
73.6623,-100.103
134.541,-83.0381
-226.167,133.657
-70.5505,202.01
139.48,123.477
129.537,-114.484
-133.02,116.773
231.456,-163.148
25.2799,196.65
168.229,42.287
-6.20657,-107.304
23.4884,17.0417
34.6609,-3.01713
191.177,-174.462
-267.27,-91.7999
19.4304,185.744
-212.874,149.988
-96.4326,312.188
-150.529,31.0344
78.1604,80.5613
92.927,112.089
140.004,-7.2134
-175.715,-108.28
-88.8452,153.464
118.317,58.7008
-180.213,68.422
93.4756,98.4202
-49.4475,-205.912
-28.2456,28.1726
-118.751,-142.061
32.9668,-144.026
-69.1667,-15.2577
-19.6939,54.7635
-9.14016,-8.54568
28.4132,88.0074
-419.637,-40.8332
-108.464,-211.039
100.899,131.4
125.861,152.07
-163.512,71.577
-97.1652,-25.9866
-35.4889,-57.3333
225.058,-43.8367
-23.5365,-31.8639
-3.99198,-157.551
114.201,-71.5509
-104.246,-84.5132
-107.299,108.344
-193.61,129.201
56.6469,-79.5229
-21.5268,-6.61783
61.5635,-47.9032
-49.7398,347.581
11.9934,-100.409
-234.766,-60.4574
-27.442,-188.55
-349.884,28.422
-116.218,-91.8582
336.231,-145.551
77.5937,-67.3413
-83.8506,-9.07071
84.1489,-234.439
396.104,-115.472
-21.464,-173.435
-25.6996,-164.606
0.413022,-90.0534
-120.506,-66.9961
35.0222,-23.0871
-80.6738,-97.3684
1.27641,115.093
-33.4766,92.3297
-122.189,-107.155
118.724,167.422
235.206,161.702
-40.3411,-209.342
47.3635,34.8031
-213.698,47.6214
-10.3628,310.14
48.9252,60.8258
-109.056,133.413
118.359,37.1241
-56.1585,170.03
240.418,-40.8488
-125.058,137.495
23.8024,32.3802
72.703,-34.4788
174.88,17.9766
227.724,-43.3674
6.39551,130.978
-83.9684,180.78
200.554,64.473
-229.318,-72.6555
-79.1493,174.736
357.377,160.899
-208.943,147.281
191.727,-82.6949
-35.0576,351.554
-3.8431,-41.3533
120.765,22.341
19.7391,63.2647
395.849,168.007
-217.649,19.9745
-210.773,195.751
-132.533,-160.462
-50.9509,91.929
-55.688,-57.9623
74.4208,174.874
-39.8312,-39.7371
-136.729,-221.253
159.345,-47.2862
120.792,106.339
15.2979,-42.7761
81.2553,-357.928
117.106,42.7715
-97.7249,66.5503
-150.757,-153.042
-70.3311,84.6022
61.5863,-60.8045
-81.5019,81.2598
181.916,-192.698
163.442,-234.129
-38.9034,25.1599
113.551,206.951
15.0915,160.848
83.5678,-178.688
78.1323,15.2965
-195.114,-34.2635
101.285,-22.686
-210.782,-33.7509
-151.882,51.0303
191.133,-109.278
-180.154,91.8298
113.483,-70.5088
110.058,53.6703
-144.205,118.679
-235.546,64.4643
-96.4776,225.345
-509.591,300.976
102.156,-168.244
-157.712,55.1198
227.672,-99.7246
56.9472,-47.4826
-137.757,155.609
-70.2592,50.9191
138.25,-36.709
-79.3766,9.80522
93.6393,441.49
-132.168,-67.5966
134.619,158.499
70.1117,-21.6736
-256.955,121.515
199.784,75.8671
74.4624,-48.116
-29.6982,-265.763
-94.5969,-108.874
168.848,-46.4968
159.253,32.3624
-116.886,-160.684
-194.669,150.013
-76.4565,60.8281
37.9977,-145.428
32.995,150.171
-243.601,87.8157
-33.3406,54.8221
-42.792,5.99795
176.717,-63.4443
-37.144,-96.7211
113.427,9.64229
-108.059,31.1798
32.5769,-10.4101
229.901,-298.582
-85.1223,46.5616
80.1921,204.503
-1.17135,6.26014
-141.947,-217.962
-78.8449,-137.349
162.567,-252.33
170.643,-28.8462
-267.158,1.62005
276.696,-64.9779
-48.2916,-8.25156
21.6499,285.648
180.756,22.7733
-64.1416,123.172
154.092,62.4872
-37.4428,-208.118
189.172,58.2758
-149.263,24.8313
24.45,-68.7453
6.9941,-83.1447
-110.513,170.818
-168.244,123.724
-229.213,-75.1107
-39.7741,43.8206
-164.086,-18.5377
91.1194,205.967
37.0102,-53.4013
11.9221,-48.2391
24.0897,-99.5589
404.718,44.03
-69.9265,-73.3735
86.9257,-91.0163
-170.768,50.1161
-122.265,151.302
-186.486,-62.0425
71.1202,221.957
-4.61757,-128.708
47.2665,-84.5069
44.6181,-95.8251
354.979,-28.8327
-39.9724,114.452
111.269,-199.774
35.3483,-157.735
55.9988,-81.7095
73.0167,318.418
-61.2975,-3.51723
101.226,175.643
-145.055,-103.254
129.559,23.6393
313.443,158.385
43.3667,-262.967
-204.911,-152.734
-165.549,-70.7392
-270.881,-168.535
189.853,150.448
27.8299,13.2172
-207.314,24.4305
123.188,177.101
129.152,-48.1798
77.8936,122.995
-201.281,99.8308
89.8728,155.99
118.015,-135.087
-71.6553,-46.1167
-96.9737,-15.5978
21.1612,69.8573
130.499,176.65
203.653,-18.7071
-68.0908,18.6301
-168.874,55.2351
45.4498,199.091
97.1658,-270.975
132.309,23.0195
-42.9241,115.041
83.3059,-19.4859
60.7811,-51.9862
-11.0472,85.4161
-106.896,-89.6538
-116.26,18.661
129.49,-7.71516
-8.7629,156.042
6.6567,-155.378
101.373,-120.327
52.9253,81.3746
-191.93,-63.7372
-22.6557,-25.559
-92.7335,-197.516
8.84242,-12.3656
-125.505,238.439
24.9928,-33.3245
-42.2069,141.009
116.225,56.1838
140.556,110.918
153.237,-42.4537
-278.725,-71.7739
-156.96,68.8816
-125.906,23.9225
15.1296,48.0918
171.374,-49.8875
131.829,2.20717
-34.1059,205.139
103.276,-99.984
-50.4153,21.6346
-162.599,21.751
17.0672,-107.259
23.8311,-216.203
195.706,-104.607
-180.326,-130.578
-13.7907,-43.602
-143.671,69.83
-71.7517,-61.6435
-13.6839,15.8062
62.3244,-61.8695
-95.8838,-312.234
108.307,63.2552
-46.3051,21.034
-6.00835,35.2303
182.938,167.957
275.606,11.8726
124.236,-156.703
14.4132,234.135
-71.2818,-149.705
-306.072,-209.937
-84.4573,-1.01238
-174.545,-135.363
-161.339,-190.139
-13.5188,121.169
-159.253,28.0235
-142.878,120.793
-9.79297,-124.089
197.346,-184.826
132.73,31.5271
29.2868,68.1161
-127.376,-221.317
-118.976,-36.3951
22.6986,-11.281
41.1513,-85.787
-262.351,-119.244
220.83,74.7816
-38.5175,147.253
55.938,-95.4725
-21.4174,121.551
100.249,-159.321
-74.5072,386.638
92.702,119.576
-40.6278,-66.6474
18.6254,-57.3126
-69.4057,133.581
243.232,-78.3912
176.164,-182.306
53.3139,81.3553
59.5613,71.21
-125.596,186.677
-59.3456,-24.0257
41.3623,-253.747
-40.3296,-41.8295
23.6239,170.483
64.46,223.453
-196.759,222.137
76.7559,72.0554
-233.555,-258.149
93.5293,85.6598
-113.238,76.9863
127.419,37.341
156.388,32.7508
98.722,21.1791
-192.631,208.797
-80.2605,9.02784
-6.14304,-116.19
-52.9203,-24.0068
-155.189,57.2459
127.663,-10.0099
24.8261,172.973
184.862,133.221
155.248,-28.2732
-96.0142,128.578
45.0731,-16.188
44.1438,-213.363
-116.046,176.211
94.2372,-16.0147
117.358,-169.237
307.812,49.2664
-107.849,128.128
-164.199,241.53
154.827,129.108
-64.2037,-6.66003
92.2029,310.947
-110.984,-46.3186
-207.896,-229.374
211.868,327.074
-85.7234,39.1882
112.66,0.302398
-58.3608,148.607
43.4236,33.5491
68.0847,93.5223
173.222,33.0355
-68.3456,29.0634
-74.36,-120.567
16.6727,-119.567
94.1671,-234.695
127.683,-81.4046
-22.3644,2.95024
-52.841,129.745
64.9675,-73.1371
233.465,139.054
-229.753,-79.0396
-15.7813,89.5547
190.26,152.149
-147.441,87.1662
-24.722,-41.2315
237.258,81.9149
189.584,31.6611
39.6466,-27.9194
-72.3853,-142.33
-287.698,-377.185
-43.864,133.982
-168.813,-256.496
46.5572,-133.369
20.2073,-64.3379
-16.5587,137.658
56.6256,89.1153
-60.5309,-78.0149
-269.428,-105.716
21.5998,-29.2061
40.8587,65.2757
85.1378,-5.57747
-104.78,-84.0566
-128.239,44.916
-98.384,-122.827
-36.0263,169.373
-155.43,1.33268
67.9258,-187.79
166.46,47.8724
-135.369,7.60428
-167.287,-12.9179
-98.1271,-170.103
85.7217,-183.399
56.7796,98.6347
8.78157,194.915
-76.6148,11.0302
98.1433,63.3767
-76.0009,90.8935
119.502,-56.2699
-112.322,-197.072
-187.771,116.517
-120.272,-160.483
58.8288,92.8705
64.3372,-90.8219
110.225,122.471
-268.61,-106.394
-25.6189,-119.842
134.31,-170.448
18.1763,163.527
-161.157,52.6883
-299.106,-125.181
-61.6232,-177.884
123.859,204.25
257.474,13.2615
12.377,-316.225
323.057,47.8301
94.8495,112.879
-237.761,67.3928
227.701,262.445
181.983,78.9722
58.1353,-103.198
-38.9428,-109.344
-31.6123,41.6065
143.356,-29.8668
119.331,71.3517
39.9793,-146.876
-237.138,149.39
-3.15972,-39.3129
223.8,20.5984
33.7376,-16.6279
-162.779,-3.23622
42.4209,62.2782
-197.735,94.1791
-86.4009,-254.194
-383.728,-16.4988
-145.93,82.8918
-207.772,227.62
96.2528,369.396
-107.163,-29.3929
360.006,4.90252
-28.7827,-21.2672
41.7345,-157.86
183.712,-62.1705
-23.4071,-143.415
-128.928,163.758
-30.9568,108.415
-4.13998,62.1569
-150.236,-24.906
68.6875,89.1535
-53.6756,-32.2894
-123.593,-118.779
69.0619,-108.775
97.2026,70.5019
42.9554,47.6198
143.567,90.2646
39.4519,-77.172
-78.5647,-4.05757
85.8867,-154.248
-20.8498,20.1542
-44.9853,136.96
-29.0294,-12.0387
-188.137,-33.373
-83.2692,-57.1646
-108.775,-76.4631
26.4695,61.3011
90.8934,1.52062
218.689,49.4511
-105.959,86.5197
-193.356,-105.34
43.1445,294.318
65.8673,-188.964
-13.5451,-271.832
-60.703,-207.804
-22.5655,70.8769
165.034,147.245
-64.3124,-14.4255
191.542,236.431
71.0523,-13.8654
-228.069,78.672
178.607,58.409
75.4437,-128.344
-46.0851,-88.2154
-3.89217,110.936
124.009,62.454
-23.9074,37.7434
-66.7125,17.3571
-153.987,32.7805
-93.1462,-22.6466
-37.3627,-78.6061
-151.245,115.487
-52.3839,89.0722
-58.5897,12.2622
53.8892,364.266
-1.19301,-98.5094
-119.521,112.701
106.41,142.848
116.997,180.453
-50.8814,-257.895
-89.2955,301.03
141.647,312.478
254.155,-16.1526
325.913,-14.9056
164.844,-20.552
-228.232,-162.44
-28.9351,-4.82139
-17.948,-136.349
49.3587,-330.224
-90.0472,149.121
-30.5397,-154.81
-84.0495,-43.5211
-223.388,-100.67
-251.847,-34.3244
135.804,171.561
-84.1448,-72.3571
19.4372,-37.1249
150.215,-3.09468
-402.702,-8.25345
-73.5027,-95.4045
-22.1181,-35.2549
68.1782,11.7343
207.958,96.1664
75.0461,158.453
236.175,-170.321
-137.929,189.621
-80.7749,248.893
-54.5552,109.167
6.54978,-103.789
164.686,54.9503
-0.462389,-29.0989
-157.179,229.267
103.734,149.617
115.207,31.3583
-90.567,-35.4051
-53.16,130.803
141.932,-21.9026
86.2162,1.8981
118.194,-3.65829
35.9593,94.1781
-1.76495,-46.4243
1.04816,124.795
-36.0071,-124.232
-29.7131,-116.331
-22.0927,236.903
47.9618,37.7768
81.675,125.357
28.6737,7.82475
-219.724,21.0976
-52.8775,10.2939
35.3465,-113.654
-91.1865,29.414
29.2906,265.212
-51.334,110.12
86.0832,8.99142
0.602198,-120.828
-84.689,-150.975
182.387,-195.144
-55.2858,-14.7157
-165.309,-98.534
30.4547,-22.5727
-306.319,-96.2655
216.687,-25.3822
-117.474,170.495
-66.4721,-90.5054
260.483,39.9808
-172.78,-152.891
13.4323,94.5803
-86.5125,163.639
-79.4433,-74.5889
89.1339,11.5717
-96.0152,86.8889
176.997,-142.796
164.12,4.51622
62.7176,-21.6074
146.598,47.2012
-51.3229,-157.315
32.2947,204.529
-187.635,226.605
-173.587,-148.72
-180.586,339.672
-69.1862,-91.1403
103.024,0.613453
-57.153,114.211
-23.545,27.3758
53.7379,207.177
-117.304,-231.84
-72.7268,-39.3022
2.60618,90.9986
96.9719,85.8511
-137.269,-84.7771
170.36,-10.4345
61.9903,15.0631
-103.429,357.907
152.039,-26.06
-67.0827,-80.203
5.79641,138.306
-129.324,-160.267
-28.3965,9.24337
60.4289,-138.208
146.188,-187.705
-170.218,59.0782
175.773,-235.088
279.56,-153.112
128.49,-127.348
67.6787,183.601
21.3211,366.83
-40.1456,133.558
-67.5544,-122.42
-57.0272,-57.159
59.9517,-77.5143
-6.67918,36.2919
-83.8474,-6.59581
-97.7028,76.1041
-150.191,13.072
-62.536,-96.8289
-33.4247,168.451
-68.4529,-20.63
-22.7488,-97.0159
20.5198,-117.807
-190.221,-111.546
-18.8874,29.6108
-135.515,60.6805
1.94026,-219.39
102.18,113.427
219.573,27.4545
-113.215,91.5882
-126.106,-35.5457
-182.474,-15.8706
-40.5375,12.1615
-221.09,51.2915
-135.715,259.022
162.447,108.152
123.99,-141.634
41.5772,80.8871
-12.9553,-64.6818
133.371,60.2304
-66.4315,-97.9013
95.2639,-72.0654
-139.999,-49.8167
-77.2241,81.4637
-175.718,-176.46
14.494,-249.789
151.568,-144.825
71.5564,-109.334
3.27927,-148.423
40.8617,47.4917
27.1085,193.046
-85.462,273.399
-43.3668,-215.016
185.667,14.9893
88.6986,-13.678
-192.607,79.7514
-173.601,-294.67
34.4281,0.228448
-94.2453,48.3009
-156.192,-85.998
136.133,74.0561
78.4357,36.4665
12.1734,207.706
138.702,-137.077
30.3042,142.878
-129.411,120.048
-198.038,8.08268
271.792,121.483
177.962,31.4334
-39.0019,-92.001
12.8876,78.1083
-263.921,-23.2194
33.1013,-32.5651
-126.401,17.1466
-228.953,226.494
76.5812,-92.9571
317.3,-34.6349
75.1691,144.47
-64.4113,-18.9946
11.7889,-192.413
-106.634,-219.825
77.1709,96.5395
143.164,280.464
9.40618,66.2517
-71.4312,-50.2973
6.16295,97.0477
101.098,-4.23366
-251.187,233.228
-101.932,47.5522
-1.97428,-33.4731
-31.6647,168.871
-68.8541,-87.446
44.6214,175.381
133.441,-1.89836
-114.544,-25.9218
-65.2646,-137.863
57.9208,32.4643
-67.636,-15.4199
-41.8327,-66.7514
97.9309,-99.6578
-49.667,165.2
119.735,152.145
37.2371,-217.703
-116.882,241.216
284.768,-176.518
-133.993,-114.024
-42.0043,-46.4888
151.972,-104.411
290.623,278.684
-32.5992,16.1363
46.2369,134.405
52.0125,-60.8762
-77.9198,16.6025
30.1248,209.36
-182.235,23.8003
-13.9571,175.387
-207.451,-39.6411
-359.026,-2.45382
112.71,-183.628
60.9228,-117.894
279.893,148.413
264.514,70.5705
-145.3,-248.168
-257.974,-115.486
198.326,-84.0461
81.433,-127.341
44.1708,-145.758
-145.79,127.473
61.9987,135.446
-69.1727,-78.0759
238.331,-50.0771
8.67851,317.715
56.4466,-57.0525
-126.873,319.334
-117.272,-224.42
59.9189,87.5806
-183.025,233.256
8.16496,-107.567
105.147,41.5885
29.4387,11.1452
-37.6213,8.33663
-44.0723,66.3182
-160.177,191.22
-68.5297,-7.22755
-111.98,34.1234
5.30793,51.0784
-153.15,-44.9349
31.0867,228.149
-12.4988,-43.4524
213.627,-321.764
311.541,-51.8177
-105.12,-105.334
31.3849,-28.7111
-158.335,-253.276
-11.4807,-43.7833
-193.545,-60.76
29.6945,-200.353
68.2998,-23.5194
79.5285,-55.5814
83.138,-96.7358
20.0354,-304.818
-15.2566,78.4246
-109.534,-180.693
165.35,-36.6029
-290.024,-64.7643
-174.894,36.306
-111.625,210.168
170.369,59.5997
36.5055,153.513
85.7819,-9.89882
262.491,-25.3566
86.1487,83.9887
-197.656,-51.7988
11.5781,26.658
-205.748,-104.715
106.211,-213.464
299.52,-13.0895
42.3376,150.674
29.3281,-259.615
34.6661,-189.281
176.552,24.7649
37.2606,19.6313
75.7405,64.3811
-50.6803,17.5802
34.2135,209.993
-21.3688,-55.2086
-100.715,114.584
-106.915,-38.9459
138.147,-10.8098
-218.222,4.17654
48.562,-127.889
-23.958,26.6356
-52.3173,-30.6398
286.069,167.865
90.3388,61.2511
84.8203,-147.401
1.08924,-73.0286
82.1067,19.6402
-66.3197,-110.979
-390.351,71.3411
-174.336,106.841
88.8912,192.814
64.8655,-491.218
-330.556,-36.0052
-39.1849,-279.423
79.4436,-181.049
142.153,-134.628
35.7003,-130.207
109.71,-261.704
-8.47098,24.739
-1.94827,108.765
82.3332,-54.7594
-88.2834,-7.64638
50.3663,102.042
50.7135,80.1943
125.811,-179.018
-171.551,-156.281
14.1213,228.064
165.67,-152.833
-74.8135,170.65
26.9411,32.9115
163.165,101.116
-14.9676,136.826
20.3038,166.828
-61.7542,113.513
-69.9515,36.0172
140.791,-103.875
60.6119,164.846
-146.276,-31.7571
-276.991,88.1036
-108.13,-117.335
241.42,91.427
5.71028,-80.4241
-58.4663,-73.4631
-0.673592,-53.0591
-33.2477,-162.541
82.3341,-93.2083
97.9765,-157.236
-152.563,-51.1642
146.523,18.8027
-82.032,22.8144
-113.449,-210.609
-89.2345,167.656
24.606,114.953
160.783,-8.47838
156.19,-3.63748
-129.206,-159.769
27.6599,140.45
146.283,113.097
240.271,43.524
-5.31491,-92.6807
-116.914,78.1039
-90.338,-69.278
64.7078,-55.8214
37.6383,184.167
44.016,-58.0413
-254.017,131.012
-16.0839,-31.3648
-77.6622,152.443
25.2107,35.055
137.02,81.9113
113.692,-107.546
-48.2635,-2.75863
-130.845,-126.889
131.199,-211.095
-164.534,-129.459
-67.3882,1.98891
94.6006,8.63008
-26.7719,-32.9328
63.1342,-158.684
-97.2549,181.008
-30.7077,18.591
53.1226,-170.027
232.203,-9.42941
132.135,3.33803
150.15,-15.6283
82.5044,20.3098
-60.7699,-32.0546
-88.8302,-330.329
135.45,66.2499
17.9449,295.52
13.0089,-156.702
89.4572,307.272
-138.231,-179.146
7.35266,1.0951
-3.79216,-60.5414
-48.3807,108.074
-201.548,-28.5354
53.6867,-77.5122
70.0587,53.717
-155.219,-119.857
-159.571,243.695
2.25073,-161.455
184.413,-113.148
-128.719,127.334
-5.03374,-17.753
181.443,27.368
-46.0247,-182.414
36.5688,37.9916
37.572,-69.3763
-26.7879,2.64551
-295.831,86.1754
-168.169,-64.3576
105.52,-182.222
-193.907,10.5929
-167.578,87.0847
-79.0792,266.577
94.4192,149.405
109.854,49.5606
-196.398,-30.1589
62.5819,-117.424
-3.82687,55.4906
-211.801,-25.3709
26.0147,134.811
-39.0186,102.164
160.712,-29.0222
-23.4463,6.80711
-257.948,139.981
-103.598,134.274
26.9118,101.855
129.023,301.898
-41.2886,-50.1458
16.4287,-93.6439
34.93,167.667
22.7127,-78.5946
-70.7685,-32.9428
105.491,-88.4817
39.8593,-62.2928
-63.647,8.62616
-58.7943,-95.0665
-74.6309,135.414
-12.3759,-21.7726
-9.72227,-42.0824
-40.1341,45.9662
11.2626,75.4987
89.8032,-93.316
63.6205,30.8856
26.544,-117.914
-172.135,47.529
-141.026,-105.661
-84.3299,87.1329
153.081,-178.082
57.0371,22.1089
-130.456,-139.44
47.3234,19.1107
134.142,-233.788
-49.8284,-45.6339
75.572,-53.5558
57.0113,-84.2253
-144.031,53.286
-49.4973,-188.679
-33.6613,151.563
157.049,56.3254
-143.892,68.9508
166.41,-140.756
-76.0853,-90.7893
79.4933,-30.6018
201.404,143.34
-56.472,151.009
22.7622,114.394
-10.4904,236.75
-20.1093,-73.7338
-23.8915,159.702
254.601,-206.927
81.7436,-82.8621
-338.55,145.481
-152.189,59.7174
-79.741,-157.232
212.291,-270.039
5.23071,-25.0492
-82.1859,33.4023
-61.019,121.815
-0.0309804,-34.3085
-46.5811,174.167
-191.44,223.7
284.31,93.3374
-137.551,263.795
-156.984,167.701
184.024,82.7939
27.6584,-5.58664
-39.3111,186.978
-89.3803,-80.2742
75.9311,251.51
35.6779,-314.407
169.587,-119.305
80.5217,-52.9248
-39.5329,-97.6396
-120.229,222.727
-144.946,100.75
-9.65695,11.1814
-93.8806,64.6471
-240.728,214.435
-107.783,-4.48483
204.039,140.846
82.0635,-257.042
124.506,-93.0618
283.65,-131.464
-32.8408,54.9768
-129.736,-60.5776
-101.534,-105.891
51.1747,14.3546
184.339,195.147
-99.9333,-148.504
-30.6487,168.734
-68.1941,-293.107
32.0136,119.999
98.5076,-46.2064
-100.423,57.155
77.2336,52.1482
119.493,-70.7113
-89.7989,34.5848
-40.6275,54.6719
-85.7715,-141.43
-153.385,-229.091
-202.961,323.956
-142.568,35.6891
-263.371,-13.2441
14.1011,206.7
-61.9832,62.092
5.50625,-1.36876
60.7588,-88.815
103.81,-14.6687
-156.755,89.7958
138.964,-155.378
302.528,-83.792
152.198,79.3169
76.321,46.3758
-16.1028,-31.0566
-95.854,-135.287
-343.621,-10.5314
-18.0009,-40.0878
-275.893,-76.7912
343.31,46.4525
-49.4962,-172.039
30.1456,54.5566
-54.2806,80.189
111.644,84.8009
122.45,35.4083
-149.797,-89.4313
15.3156,192.007
-210.663,117.325
43.5929,183.021
159.224,-79.6954
-117.866,226.904
-127.092,-140.833
-171.067,-29.5844
-38.9681,23.134
-97.5988,-74.3211
-138.994,-239.4
-18.3862,17.0406
80.3718,-132.719
216.413,44.1383
181.452,19.6221
163.652,203.867
-144.595,189.746
-1.50689,69.3959
18.0552,23.4412
-246.379,32.5145
-72.6183,-50.5316
31.7354,6.42694
220.948,-186.848
-51.9785,33.5522
108.107,-27.355
-42.459,130.924
-29.9062,-118.988
-39.4153,-42.897
29.5177,2.72869
18.0869,-133.981
-114.26,110.331
-166.173,30.0971
-191.606,242.91
-240.38,-230.934
93.5528,-106.708
-371.763,236.847
54.0616,-164.575
-147.313,28.0472
-337.101,177.283
-223.351,-118.787
-215.356,-76.5703
139.545,-134.861
207.518,233.108
-151.089,-140.206
1.51217,339.235
-65.9857,-21.3146
392.344,19.3571
-143.669,-62.6906
166.083,-155.38
19.1353,128.634
141.399,-90.7285
168.51,-175.805
-195.14,-237.606
-127.628,36.7373
23.1475,-285.962
106.109,240.337
-57.9381,133.032
133.019,58.8104
-82.0433,-61.4472
-18.6906,-29.0543
-119.294,78.5881
154.549,-271.109
40.36,-278.165
-196.174,62.3386
-279.825,178.77
45.4283,-76.5542
-69.6586,-99.2626
50.833,-90.2556
13.2991,25.9347
-35.467,-5.47275
-222.08,34.7687
-283.057,-10.8561
165.066,-34.2775
-172.808,456.504
-168.495,38.7227
-51.1558,33.9249
30.8018,-0.697641
-62.0606,24.591
105.959,-54.2623
-58.6781,-87.3606
-192.399,-14.1158
-11.9859,-37.203
-139.993,46.4668
164.345,170.899
26.7007,49.8077
79.1541,142.985
174.935,-55.9575
-180.443,-247.482
-67.518,-223.167
129.987,46.464
209.903,195.321
101.851,-131.05
-11.5169,-48.0637
-115.545,57.2621
100.226,277.914
21.9112,6.99705
-32.1829,21.7964
102.497,69.6397
65.3462,0.551165
270.993,-144.538
-21.1072,4.85624
39.8039,-27.0269
-14.3726,44.8828
-210.159,-215.53
57.1133,-63.2788
143.581,-127.518
90.3143,192.479
79.5812,79.7095
-18.8774,2.23659
143.027,2.99686
108.981,-123.528
-233.917,102.293
-74.8982,151.198
229.249,32.4566
-134.2,202.93
-57.0429,-99.5581
23.7134,-60.5532
-49.7617,-310.936
34.1247,58.5855
-60.8824,132.758
-224.857,63.7685
71.3994,197.163
-79.2066,-21.7564
144.032,140.14
86.3829,-1.00174
216.412,-37.8309
14.6033,-80.4187
356.381,-82.3435
76.2388,-194.272
98.4696,132.838
-139.658,-126.846
164.451,139.456
-19.5416,317.111
65.4965,-125.708
162.69,-108.655
-46.2362,96.9847
-272.897,135.118
219.575,-4.84125
-99.8778,61.7109
22.5033,138.718
-137.992,12.9217
-206.299,35.5922
-17.2482,286.258
56.0127,7.64331
56.0883,-13.895
-93.5919,-127.261
-117.727,-202.246
80.1923,39.8802
-40.3223,17.0449
69.0065,-17.566
-68.4139,123.425
-20.5965,-139.705
-102.667,104.429
-34.7385,-342.067
294.951,27.5198
1.38078,-50.6665
98.4864,130.099
-155.847,206.355
-165.614,42.7908
-167.44,-167.403
20.1561,-17.9282
19.4071,51.0903
2.86361,59.2482
194.474,-145.378
78.8247,112.757
124.405,222.736
28.1376,-227.422
227.924,-12.1945
