x,z,taille
-9.79145e-09,-6.27374e-08,3.99e-10
1.54612e-08,-6.01679e-08,3.99e-10
-3.93427e-08,-1.14354e-08,3.99e-10
-3.71363e-08,-5.90925e-08,3.99e-10
1.81637e-08,-1.23937e-08,3.99e-10
6.92678e-10,-1.89816e-08,3.99e-10
-2.63627e-08,-2.63986e-08,3.99e-10
-4.95566e-09,-2.17562e-08,3.99e-10
-9.46707e-10,-1.17992e-08,3.99e-10
3.14311e-08,-4.99996e-08,3.99e-10
5.98308e-09,-2.25791e-08,3.99e-10
-2.99716e-08,-4.92577e-08,3.99e-10
2.11797e-08,-3.94626e-08,3.99e-10
-1.46485e-08,-2.0793e-08,3.99e-10
-1.73149e-08,-6.12032e-08,3.99e-10
-2.77452e-08,-5.13167e-08,3.99e-10
2.94431e-08,-4.73346e-08,3.99e-10
3.50306e-08,-1.26274e-08,3.99e-10
2.5145e-08,-3.81286e-08,3.99e-10
-2.55809e-08,-7.92907e-08,3.99e-10
-3.40357e-08,-4.21257e-08,3.99e-10
2.96073e-08,-5.74238e-08,3.99e-10
-1.37136e-08,-1.83917e-08,3.99e-10
9.09642e-09,-8.74065e-09,3.99e-10
-5.21001e-09,-6.75543e-08,3.99e-10
2.50947e-09,-5.66071e-08,3.99e-10
-1.85989e-08,-1.89086e-08,3.99e-10
-2.79763e-08,-2.65786e-08,3.99e-10
-1.20843e-08,-5.42678e-08,3.99e-10
2.95053e-08,-6.98042e-08,3.99e-10
-2.0306e-08,-7.96338e-08,3.99e-10
1.39712e-08,-6.09656e-08,3.99e-10
3.06582e-08,-1.49112e-08,3.99e-10
-7.88368e-09,-4.38216e-08,3.99e-10
2.55227e-09,-2.77785e-08,3.99e-10
2.4575e-08,-2.30856e-08,3.99e-10
1.80719e-08,-1.72825e-08,3.99e-10
6.98356e-09,-8.44454e-09,3.99e-10
-2.9138e-08,-1.39005e-08,3.99e-10
-3.85764e-08,-4.14061e-08,3.99e-10
3.39785e-08,-7.79562e-08,3.99e-10
-5.39719e-09,-8.44765e-09,3.99e-10
-2.31963e-09,-5.43886e-08,3.99e-10
1.31542e-08,-2.5511e-08,3.99e-10
3.84162e-08,-1.39759e-08,3.99e-10
-1.68607e-08,-2.32615e-08,3.99e-10
-3.83003e-08,-2.49664e-08,3.99e-10
-1.56546e-08,-7.20941e-08,3.99e-10
-1.70377e-08,-6.06554e-08,3.99e-10
5.20356e-09,-7.42445e-08,3.99e-10
-3.74026e-08,-2.63906e-08,3.99e-10
-3.59266e-09,-5.98021e-08,3.99e-10
3.71521e-08,-7.40605e-08,3.99e-10
-3.12574e-08,-7.06785e-08,3.99e-10
2.69923e-08,-7.72474e-08,3.99e-10
1.71924e-08,-5.69147e-08,3.99e-10


# Ensemble de particules : N = 7900 | d = 3.3e-10 | E_0 = 1.19e-21 | taille = 3.99e-10 | masse = 6.63e-26
-6.60663e-09,-3.73273e-10,3.99e-10
8.93717e-09,2.52052e-09,3.99e-10
-1.82278e-08,4.14418e-09,3.99e-10
2.13186e-08,-2.26205e-09,3.99e-10
-1.60426e-09,-5.65257e-10,3.99e-10
-8.94097e-09,-2.03193e-09,3.99e-10
1.32287e-08,-5.49694e-09,3.99e-10
-1.61633e-08,-5.46379e-09,3.99e-10
-2.08074e-09,-4.88869e-09,3.99e-10
2.44543e-08,2.11638e-09,3.99e-10
2.9317e-08,-4.57032e-09,3.99e-10
-1.7212e-08,-8.07233e-09,3.99e-10
-4.4186e-09,-2.44853e-09,3.99e-10
2.51046e-08,-2.02789e-09,3.99e-10
3.7522e-08,5.385e-09,3.99e-10
3.79815e-08,-4.43232e-09,3.99e-10
-8.20145e-10,5.33771e-10,3.99e-10
-3.75839e-08,6.31536e-09,3.99e-10
3.00089e-08,1.06491e-09,3.99e-10
1.14455e-08,-2.68283e-09,3.99e-10
-3.66263e-08,5.98361e-09,3.99e-10
-1.41092e-08,7.23286e-09,3.99e-10
6.66062e-09,6.30336e-09,3.99e-10
-1.87017e-08,1.21593e-09,3.99e-10
-1.53639e-08,-7.5727e-09,3.99e-10
-1.04881e-08,6.64653e-09,3.99e-10
2.16342e-08,-1.22511e-10,3.99e-10
2.70635e-08,-2.06744e-09,3.99e-10
1.66723e-08,-1.00301e-09,3.99e-10
3.49161e-08,1.76684e-09,3.99e-10
8.62756e-09,-4.83757e-09,3.99e-10
1.51271e-08,-5.90101e-09,3.99e-10
-3.40508e-08,-1.82139e-09,3.99e-10
3.57586e-08,5.76774e-09,3.99e-10
-3.99971e-08,7.17679e-09,3.99e-10
1.94206e-08,3.91481e-09,3.99e-10
-2.56058e-08,2.35705e-09,3.99e-10
-2.32154e-08,3.32797e-10,3.99e-10
1.12054e-08,-5.03942e-09,3.99e-10
1.5264e-08,-8.51841e-10,3.99e-10
-2.46896e-08,3.99986e-09,3.99e-10
-3.28108e-08,-3.62874e-09,3.99e-10
2.32819e-08,4.66148e-09,3.99e-10
3.32368e-08,1.31772e-09,3.99e-10
9.23112e-09,2.81276e-09,3.99e-10
3.01537e-09,-3.52429e-09,3.99e-10
-1.08584e-08,-6.10249e-09,3.99e-10
2.75949e-08,5.00445e-09,3.99e-10
7.52814e-09,4.00998e-10,3.99e-10
3.06417e-08,3.96545e-09,3.99e-10
-2.37456e-08,1.31564e-09,3.99e-10
1.50155e-08,4.02916e-09,3.99e-10
1.98183e-08,6.46513e-09,3.99e-10
-1.5272e-08,-4.91396e-09,3.99e-10
-3.63864e-08,5.58297e-10,3.99e-10
1.70555e-09,-3.2613e-09,3.99e-10
2.76738e-08,2.33836e-09,3.99e-10
-1.46642e-09,-3.57306e-09,3.99e-10
2.68685e-08,4.85073e-09,3.99e-10
-2.18176e-08,1.88822e-09,3.99e-10
-3.49872e-08,2.87983e-09,3.99e-10
3.04231e-09,3.80994e-09,3.99e-10
-2.15285e-08,-4.97669e-09,3.99e-10
2.44535e-08,-1.49584e-10,3.99e-10
-3.59837e-08,-4.22557e-09,3.99e-10
2.40073e-08,-4.00719e-09,3.99e-10
-2.9398e-08,1.1851e-09,3.99e-10
-2.4928e-08,6.3378e-09,3.99e-10
2.35875e-08,-1.57685e-09,3.99e-10
-3.62657e-08,-8.37874e-10,3.99e-10
-1.20321e-08,-6.97991e-09,3.99e-10
5.81785e-09,-2.66608e-12,3.99e-10
-1.9317e-08,-1.88211e-10,3.99e-10
-2.06912e-08,-8.00415e-09,3.99e-10
1.6683e-08,-7.56346e-09,3.99e-10
-2.96603e-08,-5.78628e-09,3.99e-10
-1.81075e-08,-3.54788e-09,3.99e-10
1.39965e-08,1.00711e-09,3.99e-10
2.25261e-08,1.07707e-09,3.99e-10
1.1622e-08,-4.42665e-10,3.99e-10
-3.87587e-08,-7.38249e-10,3.99e-10
-1.91074e-08,-5.43977e-09,3.99e-10
-1.06017e-08,-1.74705e-09,3.99e-10
-1.40849e-08,3.46585e-10,3.99e-10
-3.74817e-08,-3.21533e-09,3.99e-10
-3.66125e-08,1.1509e-09,3.99e-10
1.42594e-08,4.91805e-09,3.99e-10
2.83774e-08,-7.05466e-09,3.99e-10
-6.15274e-09,-6.66708e-09,3.99e-10
1.77843e-08,5.8366e-10,3.99e-10
1.45353e-08,1.42973e-09,3.99e-10
3.09777e-08,-3.76203e-09,3.99e-10
3.79127e-09,-3.64122e-10,3.99e-10
-6.65618e-09,-1.66281e-09,3.99e-10
1.5534e-08,2.08454e-09,3.99e-10
2.88214e-08,3.25385e-09,3.99e-10
-4.05168e-09,2.65045e-09,3.99e-10
-2.72531e-08,-5.05027e-12,3.99e-10
-1.44429e-08,3.43498e-10,3.99e-10
6.49501e-09,2.31415e-10,3.99e-10
-3.94431e-09,7.0341e-09,3.99e-10
1.02481e-08,-6.47016e-09,3.99e-10
2.05305e-08,-4.17728e-09,3.99e-10
-2.0476e-09,3.70585e-09,3.99e-10
1.96103e-11,1.65708e-09,3.99e-10
9.24328e-09,1.44375e-09,3.99e-10
1.19459e-08,-3.1316e-09,3.99e-10
-5.24477e-09,-5.45937e-09,3.99e-10
-1.62986e-10,-8.01822e-09,3.99e-10
-3.914e-08,-6.92498e-09,3.99e-10
-3.49717e-08,1.46952e-09,3.99e-10
1.44406e-08,6.53679e-09,3.99e-10
7.61814e-09,7.80117e-09,3.99e-10
-1.49491e-08,-1.68769e-09,3.99e-10
-9.14246e-09,1.76881e-10,3.99e-10
-7.56132e-09,-6.78159e-11,3.99e-10
3.90288e-08,-8.36216e-09,3.99e-10
-3.52071e-08,5.97526e-09,3.99e-10
-2.03974e-08,7.35376e-09,3.99e-10
-2.93574e-08,2.30796e-09,3.99e-10
-4.90879e-09,-6.73005e-09,3.99e-10
-2.35484e-08,1.77611e-09,3.99e-10
-1.43334e-08,-5.48482e-09,3.99e-10
-3.53199e-08,-6.54633e-09,3.99e-10
1.92681e-08,-4.35168e-11,3.99e-10
3.60776e-08,-6.92192e-09,3.99e-10
-3.02717e-08,5.6962e-09,3.99e-10
-1.21696e-08,-6.01623e-09,3.99e-10
1.57801e-08,5.34405e-09,3.99e-10
3.16716e-08,-2.49128e-09,3.99e-10
-3.23782e-08,5.59489e-09,3.99e-10
3.87971e-08,1.69039e-09,3.99e-10
-2.39445e-08,-8.36561e-09,3.99e-10
1.53043e-08,5.11301e-09,3.99e-10
-3.15767e-08,-5.15226e-09,3.99e-10
-1.57548e-08,-2.35239e-09,3.99e-10
-1.3996e-09,5.09038e-09,3.99e-10
9.94384e-09,-6.26456e-09,3.99e-10
3.61298e-08,5.8089e-09,3.99e-10
-1.56327e-08,-4.80554e-09,3.99e-10
5.81574e-09,6.87463e-09,3.99e-10
1.95675e-08,8.70511e-10,3.99e-10
-1.2465e-08,-6.22975e-09,3.99e-10
6.02165e-09,6.51202e-09,3.99e-10
-5.24212e-09,-3.95103e-10,3.99e-10
1.2045e-08,7.94999e-09,3.99e-10
3.36447e-08,2.82998e-09,3.99e-10
-2.85433e-08,-6.7806e-09,3.99e-10
3.74741e-08,7.92332e-10,3.99e-10
3.59667e-08,6.74604e-09,3.99e-10
-2.21654e-08,-8.57175e-09,3.99e-10
9.76194e-09,-1.50462e-09,3.99e-10
-2.5154e-08,5.45822e-10,3.99e-10
2.09748e-08,-5.6409e-09,3.99e-10
-1.356e-08,1.81464e-09,3.99e-10
1.88317e-08,2.80422e-09,3.99e-10
3.38536e-08,-4.05651e-09,3.99e-10
2.78909e-08,4.16974e-09,3.99e-10
3.47783e-08,3.31023e-09,3.99e-10
-3.70597e-08,6.81336e-09,3.99e-10
-3.7908e-08,-2.6445e-09,3.99e-10
-1.1774e-08,4.16346e-09,3.99e-10
2.33837e-08,-7.97664e-09,3.99e-10
1.7593e-08,1.57835e-09,3.99e-10
3.00393e-08,-4.98618e-09,3.99e-10
3.36587e-08,-2.82768e-09,3.99e-10
-2.50281e-08,1.85296e-09,3.99e-10
-1.06169e-08,-7.9217e-09,3.99e-10
1.33996e-08,4.21417e-09,3.99e-10
1.68733e-08,-6.70883e-09,3.99e-10
2.61851e-08,-7.06584e-09,3.99e-10
-1.24499e-08,1.12893e-09,3.99e-10
-9.43004e-09,4.091e-09,3.99e-10
3.0299e-08,-2.0666e-09,3.99e-10
-3.92256e-08,3.32716e-09,3.99e-10
-2.97356e-08,-4.34734e-09,3.99e-10
-1.60193e-08,4.72372e-09,3.99e-10
3.19001e-08,5.9428e-09,3.99e-10
1.10881e-08,2.23574e-09,3.99e-10
-8.78295e-09,6.38286e-09,3.99e-10
-2.63516e-08,3.40425e-09,3.99e-10
-2.12721e-08,3.24561e-09,3.99e-10
3.23939e-08,1.65337e-09,3.99e-10
1.21282e-08,-4.1459e-11,3.99e-10
-1.2765e-08,-3.32451e-09,3.99e-10
-4.97813e-10,-4.60082e-09,3.99e-10
-3.49513e-08,1.94472e-10,3.99e-10
3.69109e-08,3.21056e-09,3.99e-10
-2.19349e-08,-7.49894e-09,3.99e-10
-3.78618e-08,-6.96414e-09,3.99e-10
3.04781e-08,-2.48609e-09,3.99e-10
-3.41454e-08,-4.06028e-09,3.99e-10
-6.8818e-10,-3.65325e-09,3.99e-10
1.04764e-08,-5.95641e-09,3.99e-10
-1.42423e-08,-4.23143e-09,3.99e-10
6.48155e-09,-2.91177e-09,3.99e-10
1.59824e-08,-1.66981e-09,3.99e-10
2.22633e-08,-6.17382e-09,3.99e-10
-2.42781e-08,1.68736e-09,3.99e-10
2.45775e-08,5.87046e-09,3.99e-10
2.52159e-08,1.98801e-09,3.99e-10
-2.32705e-08,-7.36508e-09,3.99e-10
5.11118e-10,-1.57011e-09,3.99e-10
2.86299e-09,-6.40572e-09,3.99e-10
-3.45133e-08,4.44706e-09,3.99e-10
-6.57394e-09,-3.87349e-09,3.99e-10
2.26565e-08,7.51702e-09,3.99e-10
3.95196e-08,6.16568e-09,3.99e-10
-4.12784e-09,6.33476e-09,3.99e-10
-7.68927e-09,5.6863e-09,3.99e-10
3.58412e-08,4.64387e-09,3.99e-10
3.65177e-08,-7.66847e-09,3.99e-10
-4.02376e-09,-1.91054e-09,3.99e-10
-8.99421e-09,-5.56462e-09,3.99e-10
8.76675e-10,4.52736e-09,3.99e-10
-1.01855e-08,6.44823e-09,3.99e-10
-1.1208e-08,1.54624e-10,3.99e-10
-2.06174e-08,-3.21749e-09,3.99e-10
1.61724e-08,6.06848e-09,3.99e-10
-2.92576e-08,-5.00839e-09,3.99e-10
1.91693e-08,-7.13731e-09,3.99e-10
3.06126e-08,-2.83723e-09,3.99e-10
4.87842e-09,3.27123e-09,3.99e-10
1.01782e-09,6.16978e-09,3.99e-10
-2.01478e-08,-6.47197e-09,3.99e-10
3.79003e-08,-1.0982e-09,3.99e-10
-2.41588e-08,-7.4346e-09,3.99e-10
-2.46291e-08,4.77449e-09,3.99e-10
-1.20071e-08,-7.55166e-09,3.99e-10
1.34714e-08,2.595e-09,3.99e-10
1.68845e-08,-2.43673e-09,3.99e-10
-3.97991e-08,-5.38214e-09,3.99e-10
-7.72161e-09,-7.36476e-09,3.99e-10
3.70358e-08,6.47745e-09,3.99e-10
9.61913e-09,4.93958e-09,3.99e-10
2.95493e-08,7.32758e-09,3.99e-10
-3.31953e-08,1.98353e-09,3.99e-10
-6.52017e-09,-7.84357e-09,3.99e-10
2.89287e-08,-8.33737e-09,3.99e-10
-5.31895e-10,-7.35406e-10,3.99e-10
-1.53617e-08,-9.52105e-10,3.99e-10
1.83488e-08,2.94323e-09,3.99e-10
3.42708e-08,5.16367e-09,3.99e-10
-1.46898e-08,9.14366e-10,3.99e-10
-3.35305e-08,-6.10657e-09,3.99e-10
3.31777e-08,3.18821e-10,3.99e-10
3.73119e-08,-6.21823e-09,3.99e-10
-9.79242e-09,3.137e-09,3.99e-10
-5.6162e-09,7.12806e-09,3.99e-10
1.055e-08,4.34268e-09,3.99e-10
1.38592e-08,4.42534e-10,3.99e-10
-3.81321e-09,-5.80836e-09,3.99e-10
-2.20335e-08,1.61115e-09,3.99e-10
9.83653e-10,-3.12031e-09,3.99e-10
8.24724e-09,1.00782e-09,3.99e-10
-3.81938e-09,1.95043e-09,3.99e-10
-2.08109e-08,2.6304e-09,3.99e-10
-1.53179e-08,-2.64426e-10,3.99e-10
-3.54522e-08,2.08569e-09,3.99e-10
1.27598e-08,2.72317e-09,3.99e-10
-2.68366e-08,4.53929e-09,3.99e-10
-2.45373e-09,4.92815e-09,3.99e-10
3.28915e-08,5.6475e-09,3.99e-10
-2.24198e-09,-1.08381e-10,3.99e-10
2.17079e-08,3.49225e-09,3.99e-10
2.17531e-08,-9.39293e-10,3.99e-10
2.5616e-08,3.51226e-09,3.99e-10
2.66129e-08,4.4507e-09,3.99e-10
-1.83304e-08,2.44375e-09,3.99e-10
3.0057e-08,-4.16711e-09,3.99e-10
2.02915e-08,-5.87634e-09,3.99e-10
-9.43399e-09,-7.08985e-09,3.99e-10
3.14909e-08,9.60439e-10,3.99e-10
2.38044e-08,-4.77183e-09,3.99e-10
-3.7184e-08,3.30592e-09,3.99e-10
3.47436e-09,-2.40767e-09,3.99e-10
3.27378e-08,3.8288e-09,3.99e-10
-3.05426e-08,-4.30209e-09,3.99e-10
1.56809e-08,4.8292e-10,3.99e-10
1.55686e-08,6.79505e-09,3.99e-10
-2.64398e-08,7.82611e-09,3.99e-10
3.16479e-08,3.03575e-11,3.99e-10
3.41023e-08,-1.40662e-09,3.99e-10
1.75952e-09,3.85064e-09,3.99e-10
2.0586e-08,-4.66446e-09,3.99e-10
3.84932e-09,-4.10949e-09,3.99e-10
1.32786e-08,-2.2398e-09,3.99e-10
5.00209e-09,-6.9827e-09,3.99e-10
-5.55898e-09,-4.50188e-09,3.99e-10
2.64251e-09,9.84308e-10,3.99e-10
1.69493e-08,-7.51686e-10,3.99e-10
3.30621e-08,8.08654e-09,3.99e-10
3.10252e-08,7.64247e-09,3.99e-10
1.05416e-10,7.58773e-09,3.99e-10
-6.1141e-09,-2.98209e-09,3.99e-10
2.70821e-08,-3.64828e-09,3.99e-10
-3.30638e-08,-2.60871e-09,3.99e-10
-5.85748e-10,-1.82533e-09,3.99e-10
-3.10787e-08,2.97232e-09,3.99e-10
-2.22437e-08,-1.54131e-10,3.99e-10
1.47151e-08,7.42761e-09,3.99e-10
-8.37706e-10,-5.54849e-09,3.99e-10
-7.22058e-09,1.74479e-09,3.99e-10
-2.90425e-08,4.38509e-09,3.99e-10
1.83631e-08,-4.80774e-09,3.99e-10
3.08511e-08,7.2826e-09,3.99e-10
5.01625e-09,1.32059e-09,3.99e-10
-9.57789e-09,-1.22239e-09,3.99e-10
8.19513e-09,-3.9426e-09,3.99e-10
1.41567e-09,-2.07154e-09,3.99e-10
-1.24745e-08,-3.74902e-09,3.99e-10
3.6246e-08,4.11582e-09,3.99e-10
-1.96048e-08,3.20223e-09,3.99e-10
-8.88716e-11,2.0209e-09,3.99e-10
9.93082e-09,1.388e-09,3.99e-10
6.58758e-09,1.98721e-09,3.99e-10
-3.02033e-08,4.05142e-09,3.99e-10
-1.68531e-08,7.78694e-09,3.99e-10
-1.49622e-08,-5.54232e-09,3.99e-10
-2.65028e-08,-5.04208e-09,3.99e-10
3.69353e-08,-4.00127e-09,3.99e-10
-1.81268e-09,-3.66663e-09,3.99e-10
-1.79792e-08,5.01902e-09,3.99e-10
9.51668e-09,3.02824e-09,3.99e-10
-1.54494e-08,6.72937e-09,3.99e-10
-1.52341e-08,-7.28031e-09,3.99e-10
-3.48772e-08,-4.53366e-09,3.99e-10
-1.16383e-08,6.48323e-09,3.99e-10
-3.97849e-08,4.88011e-09,3.99e-10
-1.80018e-08,-7.09239e-09,3.99e-10
2.42327e-08,-6.15996e-09,3.99e-10
1.69298e-08,-2.00418e-09,3.99e-10
8.2132e-09,6.4141e-09,3.99e-10
2.21977e-08,-7.46485e-10,3.99e-10
1.1964e-08,-7.52294e-09,3.99e-10
1.15109e-08,2.13422e-10,3.99e-10
-3.03668e-08,5.18454e-09,3.99e-10
-2.37166e-08,2.53897e-09,3.99e-10
-8.35712e-09,3.94373e-09,3.99e-10
5.84651e-09,1.01736e-09,3.99e-10
3.57989e-08,-2.40925e-09,3.99e-10
1.47034e-08,-6.36775e-09,3.99e-10
-4.21286e-09,5.12838e-09,3.99e-10
-2.85492e-08,-4.94145e-09,3.99e-10
2.45773e-08,3.33664e-09,3.99e-10
-1.55826e-08,4.16272e-09,3.99e-10
-3.52768e-08,3.22915e-09,3.99e-10
3.33803e-08,-9.57385e-10,3.99e-10
-3.68525e-08,3.16481e-09,3.99e-10
-2.32047e-08,-3.61828e-09,3.99e-10
5.93234e-09,-4.57989e-09,3.99e-10
-1.97932e-08,7.67122e-09,3.99e-10
2.34017e-08,-2.67325e-09,3.99e-10
2.50797e-08,-6.16287e-09,3.99e-10
-5.91205e-09,-5.81766e-09,3.99e-10
-1.22788e-08,-2.28394e-09,3.99e-10
-1.78435e-09,5.64442e-09,3.99e-10
1.35788e-08,-7.15935e-09,3.99e-10
-3.12532e-08,2.68741e-10,3.99e-10
7.09306e-09,-7.32534e-09,3.99e-10
-3.39137e-08,-2.65936e-10,3.99e-10
-3.3091e-08,-4.97116e-09,3.99e-10
1.18782e-08,6.64713e-09,3.99e-10
7.84238e-09,4.34615e-09,3.99e-10
7.45215e-09,-5.97368e-09,3.99e-10
-3.44e-08,-8.35971e-09,3.99e-10
1.90564e-08,-2.3822e-09,3.99e-10
1.80174e-08,-2.75136e-09,3.99e-10
1.20571e-08,-4.12817e-09,3.99e-10
-1.84769e-08,-4.54126e-09,3.99e-10
-6.32558e-09,2.01957e-09,3.99e-10
2.50375e-08,6.98053e-09,3.99e-10
4.98418e-10,-6.32437e-09,3.99e-10
-1.43492e-08,5.63701e-09,3.99e-10
3.69382e-08,-6.18364e-09,3.99e-10
1.42369e-08,3.87958e-10,3.99e-10
9.6846e-09,4.33288e-09,3.99e-10
2.38131e-08,5.96999e-09,3.99e-10
6.79941e-09,-4.05199e-10,3.99e-10
-2.34289e-08,7.45753e-09,3.99e-10
3.07597e-08,7.63565e-10,3.99e-10
2.77566e-08,-3.20807e-09,3.99e-10
1.28723e-08,-6.29424e-09,3.99e-10
-2.34873e-08,5.91341e-09,3.99e-10
-3.56038e-08,-3.72557e-10,3.99e-10
-4.75638e-09,3.59753e-09,3.99e-10
-3.45026e-08,6.56177e-09,3.99e-10
7.08421e-09,-2.6013e-09,3.99e-10
6.12548e-09,-2.73778e-09,3.99e-10
3.54633e-08,-2.04643e-09,3.99e-10
-7.86315e-09,-1.91183e-09,3.99e-10
2.53596e-08,7.69346e-10,3.99e-10
2.78808e-08,8.175e-09,3.99e-10
-8.60307e-10,-7.15808e-09,3.99e-10
3.16817e-08,-2.12859e-09,3.99e-10
1.22422e-08,2.27602e-09,3.99e-10
-3.04306e-08,-5.23321e-09,3.99e-10
1.86844e-08,-3.32448e-10,3.99e-10
-2.25603e-09,-1.2593e-09,3.99e-10
2.78224e-08,3.322e-09,3.99e-10
2.35981e-08,-1.23365e-09,3.99e-10
7.03609e-09,-2.98452e-09,3.99e-10
3.62767e-08,1.40088e-09,3.99e-10
-6.14393e-09,7.90089e-09,3.99e-10
2.33148e-09,-6.85788e-09,3.99e-10
-3.48741e-08,4.26106e-09,3.99e-10
-1.82905e-08,4.8337e-09,3.99e-10
2.56526e-08,-5.16013e-09,3.99e-10
2.52875e-08,3.23111e-09,3.99e-10
3.74434e-08,-7.74169e-09,3.99e-10
2.34936e-08,6.22274e-09,3.99e-10
-1.46365e-08,-1.47403e-09,3.99e-10
3.45446e-08,6.28786e-09,3.99e-10
3.08651e-08,2.21223e-09,3.99e-10
2.06874e-08,5.00308e-09,3.99e-10
