vx,vz
147.372,46.0686
182.934,-45.0758
58.0531,-49.1734
215.049,128.752
4.6894,54.3516
30.081,194.08
95.7742,-9.26666
269.63,-41.069
97.6793,-154.809
-113.478,-143.881
19.5346,119.543
-190.565,73.7688
-83.1892,-25.913
-67.9224,53.5234
47.5545,-27.4039
-199.544,-292.758
89.6292,131.28
-185.209,55.8798
-188.726,36.7096
-180.593,-143.005
99.2718,-399.464
-181.601,-74.9277
-162.899,-37.3427
139.942,-111.631
-141.341,-215.091
-245.362,63.7694
-102.703,-113.051
3.84779,-21.5691
209.936,46.0371
20.9909,47.4957
107.147,60.8258
207.776,188.353
-113.795,-50.5444
-184.516,329.894
-88.7376,13.341
188.735,3.77777
162.029,-31.6358
152.628,233.666
18.3183,160.305
60.6791,-74.9519
-27.9063,-16.1376
-43.143,-79.5474
-71.643,67.9951
-200.512,98.8255
-35.0829,-233.384
8.31988,-20.9317
239.501,88.9472
116.172,124.899
146.289,-151.719
64.0498,156.205
44.0103,4.25342
-222.284,128.268
-1.90544,2.688
-44.136,12.7867
74.8944,-47.5076
29.4968,348.712
-103.243,135.216
386.657,-49.4876
-37.8761,-196.243
68.6464,71.4093
53.2536,217.783
77.7825,-88.1414
64.2027,77.9106
-202.45,-38.1564
141.835,-187.563
59.8846,141.45
135.265,-27.9865
-81.1724,-42.6063
124.819,-211.975
-254.434,105.528
-207.346,-87.8566
-7.00702,3.77121
-106.555,-148.017
-30.128,-128.466
-135.191,40.6383
202.236,64.7183
138.812,114.526
139.66,11.9184
-277.278,121.89
39.8601,179.851
104.264,-220.165
63.6444,17.9125
176.589,-9.9045
41.6022,37.3002
116.647,19.562
-38.4993,199.508
23.989,101.235
144.798,35.3802
-129.223,-83.7314
22.7134,-3.29113
57.7319,11.3882
-27.0427,-50.0201
-170.079,-84.9074
148.322,-92.957
-2.53343,26.6955
31.8834,-79.0327
299.489,183.663
-61.233,-255.239
-59.301,-80.2729
72.6166,117.204
-169.832,51.8941
215.798,29.1086
-179.697,-269.148
38.3503,-149.754
-201.07,-103.59
-255.744,39.8179
59.3723,-112.336
38.5126,39.8113
-37.0752,31.9474
-40.9069,34.1838
216.902,91.9859
-169.294,26.1147
61.8652,-140.866
133.089,-67.5648
142.956,112.412
39.1778,142.885
42.5141,-50.8007
-181.287,-95.3763
-109.038,4.02132
142.211,-1.2765
147.804,-126.27
94.5447,47.2716
-184.143,-83.3462
70.4772,176.176
4.10995,258.802
-171.986,201.554
197.575,193.874
329.452,352.398
-152.915,277.349
23.6235,-7.06019
81.6515,46.9432
74.4318,-77.1334
-18.3285,69.0691
-236.407,-229.74
-3.09528,3.33105
177.412,-109.527
273.746,30.3048
-59.6282,47.6198
-73.6674,-233.318
13.0859,134.119
84.0525,40.1059
-90.3182,103.112
-9.30938,150.011
92.8185,43.6124
132.79,-124.368
35.1197,88.787
-322.45,178.989
52.7537,172.317
-54.5395,-64.2496
-63.5815,-267.508
54.3743,-175.966
324.189,110.566
-61.6744,-184.294
-155.051,187.849
38.7327,165.82
86.1113,-21.9646
-143.045,-155.896
41.8676,-127.591
-23.5192,-289.139
-38.3073,-18.8487
49.5772,-105.025
-2.79977,99.7048
108.32,6.98859
31.704,152.975
-17.3436,83.5815
219.09,-4.39411
109.472,48.808
28.205,94.6083
-47.6889,-193.958
266.896,-313.249
-270.22,19.6452
-101.648,47.7592
-49.8101,-40.3263
-210.45,-35.2328
9.4417,-38.7356
99.8837,-30.7685
175.802,133.246
-232.868,-57.0753
41.2186,0.0688828
108.827,-90.3213
-71.2535,-43.7654
-165.225,9.4583
63.0459,137.681
-100.72,-97.1153
-228.267,-115.419
10.2778,-127.446
157.547,46.0112
121.653,-59.424
-100.051,-71.3965
-55.8747,81.6196
-86.0493,-167.399
-110.656,6.75557
145.979,-69.9724
152.645,101.293
-241.386,27.6483
7.08219,209.987
-122.668,-77.7537
-151.551,133.023
-96.1909,-53.3947
47.1431,-31.0986
-110.649,-105.061
-273.74,-121.919
-156.124,-101.78
-67.7257,-42.3612
362.875,186.085
166.877,66.8903
82.8097,-202.687
-272.51,206.689
74.4948,134.166
-44.1602,121.578
-118.98,183.277
-109.44,-102.546
137.568,-137.254
-136.629,-174.298
343.269,-131.454
-222.547,54.3938
-77.2929,38.5362
-4.0338,-26.2087
-154.802,73.7358
-99.7452,171.228
-35.5453,46.7133
-55.4842,-88.9782
175.333,95.9387
-164.451,119.266
42.2026,45.3939
-9.58412,58.5025
-131.22,-206.657
-15.6038,84.6305
87.1751,-86.475
189.578,356.123
-117.465,-1.29361
16.3553,-62.4505
107.14,-38.0739
62.6911,-41.7979
11.3585,36.1931
75.2452,6.21933
217.567,111.861
-48.851,-108.527
37.5277,25.1893
-68.9326,344.208
0.484598,-46.6719
-150.567,-137.381
-75.6199,-105.35
3.84,-18.5816
-419.86,26.4201
-14.8423,99.4412
-105.225,-39.6888
-47.5974,56.7361
57.8429,0.0597477
-30.2742,-294.632
51.6887,-53.0507
-106.902,152.689
223.22,25.6691
-115.925,17.3549
64.2232,152.523
-126.373,-96.5014
-22.1944,227.752
-15.5078,241.982
81.8003,-155.392
95.8516,-96.3853
-67.3699,156.37
5.62715,-37.1365
-107.063,-116.088
152.081,-209.923
-103.612,-105.692
55.8639,44.7304
-18.7463,91.8314
57.9619,44.6438
-62.9755,-137.969
293.395,-20.6373
-58.1119,-121.26
167.182,49.242
80.6272,219.937
-39.7725,66.0142
-19.9578,-204.519
248.08,-246.44
-168.219,-226.842
-145.123,146.264
-2.46085,-143.481
-127.783,87.7892
-42.2839,253.746
-54.8514,40.4465
159.331,39.8274
-20.0723,137.654
-211.246,-60.1899
177.013,-70.255
-298.959,-168.299
276.21,-154.87
-131.318,-87.0296
70.7018,2.12171
79.2359,216.957
-134.948,71.1566
-156.678,-190.312
-25.6809,-43.3643
-70.5872,213.587
-140.369,-91.1394
1.71424,51.8261
184.886,108.852
126.504,311.335
42.9803,207.944
39.6626,58.7026
-182.194,241.72
-103.194,-202.578
150.646,97.9831
24.6016,-141.514
14.6216,-44.6722
-157.565,271.632
-59.9523,315.457
-34.1997,41.2909
-305.57,16.8712
-10.106,34.6045
238.924,-128.204
-107.709,-41.8816
14.1762,174.669
-2.6203,-17.4508
-58.3488,65.9778
61.1218,73.6652
-52.3648,115.23
-83.2041,-198.585
-3.42156,48.408
-203.023,100.879
-37.4039,0.476123
-27.774,-68.8791
-76.074,-17.2781
19.8644,44.4171
-1.01427,78.9639
222.246,-105.688
-186.382,366.985
30.2004,-109.409
-154.553,289.476
-62.7388,150.584
19.113,99.8936
44.0752,252.726
-182.131,297.618
3.12513,13.2296
17.0066,-41.9781
75.3929,56.4606
19.8872,42.8636
-157.61,-270.082
-80.6383,85.3888
175.139,7.67131
-28.8764,80.6651
-42.5063,25.9167
237.405,-102.985
116.181,99.3374
199.174,-4.30611
-187.095,6.05766
-1.94168,-75.5521
37.2218,77.5489
31.2833,-159.003
164.234,33.0501
35.1377,-5.048
-137.72,-35.5007
-113.8,-19.9758
-46.785,-211.377
54.859,47.8324
-37.3971,-62.2385
233.181,-50.5801
96.0877,-98.5875
13.4587,49.6669
79.1321,-14.0488
-95.4948,-59.8081
66.9292,248.329
38.4386,49.9562
192.836,106.472
54.608,22.6645
-221.251,-360.192
-58.1379,306.644
69.8702,0.668747
22.0191,11.0967
187.819,185.364
-37.4373,-75.3176
-121.752,-91.022
84.6004,-262.259
43.9493,-260.832
142.285,-2.01921
-2.02005,42.2297
99.7858,-117.854
72.3017,-98.6231
-95.0811,65.2926
-91.7232,4.98674
20.6592,-211.57
-152.388,55.0831
7.72991,-287.453
-132.998,47.4657
-23.8126,-217.607
105.893,-419.874
16.8714,-178.763
-194.337,128.959
-129.445,-27.118
-47.0188,65.7275
222.17,7.31926
-87.2318,62.0899
94.9037,-7.62794
106.553,-182.711
42.526,-73.9141
177.556,-38.8913
225.475,-5.06179
-86.6911,-43.4585
-141.057,99.8195
113.835,51.7487
183.693,-23.3197
238.501,174.611
150.77,22.5897
97.4843,34.359
-90.412,-140.158
35.3716,-76.5134
90.5268,68.7029
-115.026,-72.3292
-287.919,370.601
-114.696,-0.363502
-29.7656,160.795
177.443,-267.834
-133.434,78.7449
-217.699,-128.364
159.774,-12.2794
73.3504,-5.83926
-205.005,378.756
104.647,-34.219
110.436,-261.493
-343.268,187.259
-35.3277,-38.8367
79.2842,149.291
4.88118,-125.455
249.56,-134.485
-143.181,-13.8218
72.6892,-148.121
-191.668,-7.31648
-174.584,-48.2964
176.886,49.8871
-211.5,-109.616
-117.901,-12.5792
215.459,-154.771
34.5627,340.003
91.888,-73.486
-125.768,-198.747
-12.077,133.182
-39.6255,-13.3605
-490.019,117.65
-66.1703,-79.1776
251.004,-73.5717
259.858,108.772
103.133,95.4215
75.3086,-43.5669
-60.2647,-49.1581
-6.43966,-64.738
-81.1111,-196.877
143.028,-94.1477
252.401,-169.067
133.986,-20.5179
57.6239,127.115
9.69028,-213.684
-162.799,39.2208
-22.0429,-16.8678
11.6564,134.512
-167.327,178.128
-84.9526,-78.3556
-30.1077,154.267
4.05314,-179.292
231.172,-62.5187
33.5255,74.7666
158.925,-184.044
133.723,-25.1367
57.0623,182.644
-21.1377,-11.5371
98.5804,89.284
-324.628,-82.4443
-4.46654,-24.6789
76.8919,19.7135
204.512,-77.1038
-79.5759,195.528
43.7442,-116.019
142.427,-87.2932
273.213,-7.88618
190.029,-87.7356
1.60936,-75.4696
-107.579,-17.7224
6.94372,3.14768
-91.5,-133.553
63.7663,14.0787
-166.76,34.5315
49.7791,-21.7745
112.643,-33.2211
-50.4399,-223.871
-126.17,91.0603
17.7425,239.158
-225.94,162.246
-146.056,-183.25
42.8351,-28.4834
37.4298,-7.12616
168.463,-67.5831
-30.4184,-135.717
11.6797,61.4576
-190.98,216.837
-12.4769,360.175
-32.713,-62.9772
-107.43,208.637
-23.0058,-161.316
130.041,-0.134712
142.013,-42.2177
-205.138,-188.94
-167.752,53.6036
123.892,70.8548
74.3127,27.4341
-125.109,165.126
-74.5981,78.4383
-178.798,-45.1374
-292.019,370.866
35.1097,177.058
-40.0706,-5.77591
362.233,41.3608
-225.407,95.4286
-101.175,88.8718
-208.808,134.048
129.806,-2.28713
-66.4925,207.519
-58.4825,-55.0874
34.7943,408.481
-114.761,-71.2998
-64.7807,-95.5357
70.8314,46.2693
-135.218,144.92
56.9158,47.0617
-74.3375,-99.6996
-141.169,232.241
-203.48,-25.9569
330.466,34.2575
-167.138,-113.971
-44.543,-132.685
-49.2547,-189.061
-180.406,-20.9275
241.505,155.276
123.282,-69.5288
20.0259,143.759
171.364,66.1766
-15.4348,38.0994
28.3836,-5.69904
138.571,-143.802
25.7543,72.2285
-144.395,36.0057
-12.9327,6.75079
-64.0716,70.8054
247.702,-139.696
-237.058,361.281
121.107,9.14274
194.963,-231.631
-150.18,-187.391
-116.281,-57.4636
-25.8039,117.662
-64.5616,78.2036
-10.4402,245.289
152.782,160.249
52.0299,-224.805
-12.4079,26.8344
70.1379,-47.6941
5.98574,7.6084
-99.1203,-35.4729
46.1148,24.0209
-170.253,107.017
-21.0238,189.082
-16.0797,-20.2546
-52.8665,-204.89
104.959,85.0955
54.2325,-196.817
255.516,-20.7159
-98.271,-146.486
80.8728,-127.259
-115.36,169.601
121.174,-26.512
-153.541,165.084
42.7309,-36.0097
-23.5843,-225.777
22.5807,-84.7862
-16.2154,-4.12699
8.42102,234.249
13.6661,-106.357
-253.368,47.2926
-164.98,-102.875
305.58,-214.174
-154.113,131.275
-232.047,-14.6399
115.602,-89.5674
64.4505,-179.812
211.209,-100.605
-148.475,-180.349
81.039,3.08427
141.164,-154.922
-24.4684,13.1545
-9.39837,-31.1778
195.94,84.9756
-219.124,-156.128
-109.914,-2.85942
-95.6611,-212.63
64.2344,-38.5926
-182.45,-290.813
261.361,356.88
-12.8743,140.125
53.0367,-172.584
149.872,-49.7418
-16.5041,-130.203
-45.4201,260.296
-211.691,-145.761
46.4352,25.2839
71.8099,85.8998
-50.1652,153.31
-208.383,-84.4365
-28.9662,-29.1291
-143.995,40.5089
-141.123,289.705
198.553,160.83
-171.651,11.1383
-260.084,18.3374
-94.3965,45.6411
61.3222,-50.9371
-58.3078,45.711
26.8253,208.142
104.721,47.2425
236.235,-140.089
-192.257,-20.6625
-5.74332,-60.0459
56.8769,-3.02706
-42.2358,25.1212
39.4127,-1.81142
192.285,-195.751
-88.3624,-35.5489
-1.8027,81.8965
34.3818,109.006
228.86,72.6837
215.596,-3.1881
169.12,54.5134
-69.2078,128.602
-129.877,90.9493
29.2625,-233.04
90.1994,274.403
47.3505,-357.912
135.328,-154.552
-36.2415,110.876
-90.358,-52.1155
121.429,-118.615
1.73764,-200.219
33.4577,-253.111
60.6297,84.0764
-24.031,128.408
-367.643,26.508
-81.743,0.401558
261.141,-81.5183
-226.098,-83.6517
-370.462,52.7122
-45.0483,13.0143
225.936,-112.372
-121.041,95.477
72.6587,46.5649
15.7505,399.802
-168.881,164.707
122.742,14.6191
13.3482,-104.455
1.7437,172.506
198.792,-65.2228
6.43315,71.4626
18.6753,130.972
-227.558,-9.69775
-41.7047,38.4784
134.432,-53.7558
54.7578,94.6039
123.277,95.6308
-180.684,49.6416
-143.133,-128.334
-119.315,-289.719
210.6,222.804
-31.8565,-188.574
-135.955,-64.4127
-43.9923,347.862
-38.8275,-19.2814
188.51,29.3449
19.0516,-188.211
135.84,106.173
48.8585,55.8005
121.74,-92.8825
193.638,15.1244
157.94,74.9816
-1.25687,-101.915
-166.163,-190.105
192.352,-170.87
-6.39338,-199.051
269.395,-247.291
-7.92878,128.473
-100.071,-15.3966
51.5549,-10.0594
170.327,-149.507
32.6928,203.878
-96.1185,-282.614
65.6292,28.1914
-208.585,-58.7386
-82.7585,-126.886
-9.69313,444.424
65.6728,-41.8892
263.785,-55.4261
269.382,0.666764
-137.47,33.393
1.39133,181.49
1.03171,-92.7855
123.544,-18.7761
-23.932,-82.0695
-142.695,63.5444
-176.889,346.362
46.867,-30.8243
258.703,-13.0817
102.509,285.859
-3.55405,-192.086
-133.649,-11.687
-42.3735,31.053
-142.979,-109.314
-116.884,81.6751
-326.727,-75.3796
161.933,16.0759
147.693,92.8334
-172.743,-70.965
-190.796,112.916
-36.4547,69.3399
-154.156,-87.9744
-173.966,-45.4314
-378.257,89.8931
166.621,46.5461
-13.1052,-72.211
-215.828,-185.892
-113.348,87.1299
47.3127,-144.052
-74.0178,-115.434
-142.811,-82.2433
-34.7989,270.237
200.889,-38.6051
-67.1886,-100.629
39.2911,-89.227
-78.0583,62.4021
-103.294,-81.3821
20.295,-337.483
32.7697,29.6362
27.8157,-287.644
5.3114,53.6751
-31.2571,-22.7715
193.885,-59.1568
-142.663,6.14619
108.433,131.326
73.8602,-183.616
126.289,-39.6986
26.6462,-8.68729
63.4878,-6.83169
-33.2099,-109.389
-39.7511,68.156
-53.0116,-167.06
-208.209,231.804
-22.9729,-59.3412
-55.2317,-248.874
101.521,316.122
168.428,178.054
-272.651,-9.68687
11.1477,-33.4767
-249.009,-174.578
83.0466,-175.393
72.6168,11.0366
131.742,43.5006
-17.1718,-69.1251
-135.765,-34.4097
27.9496,7.47258
-55.5009,162.132
101.42,115.423
105.316,95.3453
-208.347,-93.2892
132.802,169.546
50.5615,-115.287
-48.2174,-105.79
301.152,16.2814
120.906,-89.144
108.632,80.981
-26.9322,37.053
20.961,-240.118
-50.9599,58.844
-81.2986,-173.826
23.9683,53.0993
-38.689,68.8307
-106.249,52.9659
-203.701,-111.996
147.557,48.8865
-237.878,-90.4749
259.455,-101.503
203.858,100.311
17.8274,-18.9104
95.9303,-74.2859
-172.987,-130.468
121.103,52.705
-171.891,130.351
-256.763,91.6092
-94.7968,-159.115
-144.662,35.8218
41.4826,-113.986
-20.3385,-34.507
186.934,64.9435
-74.0863,-100.996
90.9144,76.0573
132.104,163.569
72.4376,-28.6988
77.1682,-193.783
-128.394,23.2385
102.281,93.6455
36.9237,-166.102
0.826922,132.618
66.7643,-107.85
-101.88,265.211
52.4475,89.3649
91.577,-54.4331
93.9857,89.1019
-40.3307,-105.525
-14.5456,372.704
-267.434,-109.579
35.3468,-142.444
270.967,180.771
-118.51,25.3703
-256.212,75.6294
-137.288,98.7478
51.2147,-225.181
-195.36,12.8089
49.6185,95.0894
47.9612,-288.256
-263.973,21.0231
-266.617,42.8163
142.424,-23.4363
27.7809,-144.611
105.353,17.7016
-22.2548,-211.197
-182.553,38.3891
79.1814,-61.5474
194.437,-178.468
-75.8142,-6.18871
-179.5,-294.494
-6.67049,-214.358
92.8531,13.448
-270.224,-209.811
96.6799,-327.842
-48.9891,44.1599
63.0624,-246.996
90.3193,112.435
-185.42,-10.8851
-13.5706,140.906
-41.9662,46.0807
-69.8853,36.7326
-3.33843,385.329
76.4319,48.8006
51.0592,158.112
260.574,4.90569
36.3997,-142.647
-188.22,89.1534
98.599,-147.185
-11.115,-171.881
19.5652,-25.1025
41.9622,10.0942
121.028,-68.6938
37.9727,208.33
290.188,-217.031
78.9344,-60.5273
192.866,7.20203
178.584,29.2237
109.492,164.857
-182.865,-86.7613
37.5571,-119.891
-35.0002,132.735
-85.649,324.987
-143.324,248.309
122.338,110.774
27.3064,367.142
30.5291,102.897
-246.268,11.5525
48.8909,17.9299
-233.827,-30.4904
-140.603,-57.1897
54.5049,153.048
-3.25947,-47.8557
-27.2433,392.525
-93.8172,64.3709
-105.355,211.396
147.805,10.3006
255.907,-252.245
-26.3484,142.459
-2.39831,16.5166
241.981,-28.3824
13.4015,232.848
-170.574,-50.8193
103.725,-44.8203
-276.765,75.0248
131.944,189.249
13.6004,-99.6068
27.6499,4.70172
132.73,-26.7089
-58.5965,-123.072
231.54,-309.648
192.341,-20.1479
-4.10695,41.0905
-190.539,60.7659
-186.908,-55.0235
-257.708,-65.6485
-103.872,223.786
-232.097,41.1322
-117.688,81.9955
13.9587,-132.368
242.079,61.5991
-19.2948,1.85126
135.432,-103.72
59.9751,-11.5725
-5.25295,6.43262
-254.142,218.825
-70.9198,49.7587
-276.587,155.997
44.0541,-84.923
141.749,-155.705
33.2198,-61.6046
-52.0284,306.697
17.2406,198.518
-64.4333,-109.396
-8.03423,13.3137
172.325,81.2193
219.035,95.5393
21.3513,-24.5451
-107.507,-113.529
-42.7649,-8.8803
258.273,36.8972
210.047,204.799
-1.25386,119.017
-50.7887,65.9762
-19.6424,-84.0082
420.634,123.214
135.885,163.437
148.312,0.294233
-128.383,-210.163
248.039,-105.241
-20.4868,297.927
-45.0568,-125.58
36.7219,148.035
-86.0615,-187.372
-107.953,204.262
49.9309,85.2397
96.2107,45.8647
-137.083,197.94
-139.338,203.823
268.569,46.9018
218.985,-130.752
152.051,-92.1005
-161.624,8.28516
-67.1349,-358.713
304.471,-10.6552
257.21,-272.633
203.188,-170.306
-77.7264,-64.8078
-165.356,-149.58
-69.3836,-138.01
33.4592,17.7861
84.8606,-235.261
-49.5085,-20.0229
87.0892,77.8965
-45.0066,-11.9302
264.068,-319.693
134.56,62.8828
-421.55,12.9831
197.812,247.552
165.957,60.7492
2.59165,-211.406
86.8351,-213.242
-267.748,-33.2133
-132.06,111.665
169.839,-189.933
-37.5295,-234.396
-9.86993,-115.026
-170.048,-124.672
-109.152,99.0432
-107.49,56.444
-13.3672,-117.259
-48.544,-8.69228
27.7551,73.6155
-351.076,-22.9905
71.6138,62.0867
30.9483,3.5357
29.746,29.944
-186.981,197.75
136.885,44.1729
112.328,17.8738
63.0123,118.886
-74.9338,-56.645
-2.25991,32.3496
-83.9886,12.159
267.117,83.4167
-142.547,198.264
138.225,-34.766
183.743,70.5943
-115.704,46.9242
-316.077,-48.8336
-83.1283,-137.683
-29.665,130.026
70.5572,-74.4867
1.12599,16.6943
-18.7624,-1.95299
-157.208,319.461
227.175,-189.497
145.149,-23.1773
270.984,-126.446
-6.91274,-76.8827
88.3924,-72.0161
179.117,-80.1162
-66.8368,35.8501
-83.3195,25.7539
-145.406,-73.8124
-148.056,196.475
-72.5679,75.4362
-15.5422,-6.24049
-130.325,22.4241
1.18385,-24.611
109.803,-14.8804
-102.892,50.956
220.544,-172.898
-21.2343,-120.386
-193.737,71.561
