x,z,taille
-20.25,-49.35,0
17.25,-32.65,0
23.35,-33.25,0
-23.05,-44.35,0
23.75,-38.15,0
1.95,-26.95,0
-11.05,-49.55,0
-19.95,-27.45,0
-17.15,-42.05,0
8.05,-41.25,0
15.25,-43.85,0
-8.55,-45.85,0
11.75,-47.95,0
-12.75,-41.05,0
-1.45,-49.15,0
24.55,-47.25,0
20.85,-40.65,0
15.75,-49.95,0
21.35,-26.05,0
-23.25,-36.75,0
-17.95,-27.25,0
-2.15,-33.65,0
24.35,-41.95,0
-2.75,-25.15,0
-20.75,-43.15,0
-24.65,-31.45,0
-23.25,-25.55,0
18.85,-32.05,0
-2.45,-35.05,0
7.85,-48.65,0
-6.85,-38.85,0
24.55,-43.85,0
-17.15,-46.35,0
-7.15,-42.55,0
1.65,-34.55,0
5.95,-38.85,0
19.95,-27.55,0
6.45,-43.05,0
-8.65,-42.85,0
-8.75,-44.65,0
-5.75,-28.25,0
22.45,-47.85,0
-22.65,-38.45,0
-1.65,-44.05,0
-16.15,-32.05,0
-16.35,-47.35,0
-19.35,-40.35,0
4.55,-28.55,0
7.55,-34.55,0
-24.35,-29.15,0
3.05,-44.85,0
-2.65,-28.55,0
-6.15,-42.85,0
-22.35,-38.85,0
-20.15,-30.25,0
17.55,-38.05,0
16.35,-34.85,0
4.65,-36.45,0
9.65,-28.95,0
6.75,-47.05,0
12.35,-28.55,0
-17.55,-40.25,0
-12.75,-43.35,0
-18.75,-48.55,0
-5.75,-34.35,0
9.55,-46.65,0
-7.95,-44.05,0
3.95,-48.55,0
-1.55,-30.75,0
-14.85,-48.45,0
22.75,-38.25,0
-10.45,-38.95,0
-22.15,-35.85,0
2.85,-36.15,0
-24.85,-34.25,0
-13.75,-40.25,0
10.25,-25.35,0
3.15,-35.65,0
-22.95,-32.25,0
-5.25,-27.45,0
7.85,-37.65,0
-2.65,-42.05,0
20.75,-42.35,0
9.35,-28.65,0
-0.75,-46.75,0
-14.65,-46.85,0
-19.85,-42.35,0
-8.95,-32.15,0
-8.25,-44.65,0
-19.75,-49.45,0
-10.05,-49.55,0
3.05,-35.95,0
-7.25,-41.45,0
12.15,-33.25,0
-8.25,-43.75,0
6.45,-45.05,0
-4.25,-49.85,0
-4.95,-26.75,0
-23.05,-47.85,0
-1.65,-47.15,0
4.95,-27.95,0
23.75,-38.35,0
-9.25,-49.65,0
-3.25,-46.55,0
1.25,-47.75,0
-17.25,-29.65,0
23.85,-34.25,0
2.75,-40.95,0
-5.35,-34.65,0
17.25,-36.35,0
-4.05,-32.25,0
16.25,-47.45,0
-1.85,-42.05,0
20.75,-35.75,0
17.65,-32.45,0
24.25,-36.75,0
-12.15,-28.35,0
-23.65,-36.05,0
-6.85,-33.85,0
-24.15,-31.65,0
-22.85,-42.65,0
0.25,-38.85,0
8.95,-38.65,0
12.45,-26.85,0
0.85,-33.65,0
-13.55,-47.45,0
-4.45,-29.05,0
12.75,-41.05,0
19.45,-33.15,0
0.65,-44.85,0
-4.85,-27.25,0
0.95,-31.25,0
7.85,-34.25,0
-3.75,-39.95,0
-15.05,-45.25,0
-21.85,-42.25,0
19.55,-49.15,0
2.35,-44.25,0
-22.95,-46.75,0
0.45,-47.05,0
13.85,-37.35,0
-9.95,-26.95,0
18.65,-40.85,0
-8.75,-41.25,0
-9.35,-30.65,0
1.95,-46.15,0
-23.15,-45.65,0
-14.15,-48.95,0
-1.45,-29.75,0
-23.35,-47.75,0
-13.95,-33.65,0
-15.85,-44.95,0
-2.45,-27.15,0
-9.05,-46.35,0
21.75,-33.25,0
0.55,-49.05,0
14.65,-29.75,0
12.05,-31.55,0
22.65,-49.75,0
6.45,-28.55,0
-3.95,-37.65,0
11.65,-41.85,0
16.65,-45.25,0
1.65,-35.15,0
-4.35,-36.85,0
-9.95,-31.25,0
23.15,-46.05,0
17.05,-48.75,0
-9.75,-29.25,0
-21.35,-47.25,0
22.25,-25.55,0
16.35,-41.55,0
24.75,-48.55,0
-1.65,-37.95,0
-4.15,-26.25,0
-17.35,-44.85,0
23.55,-30.75,0
20.85,-35.95,0
22.35,-40.05,0
14.05,-34.45,0
-18.15,-42.35,0
-17.65,-30.75,0
-2.65,-27.85,0
-20.75,-37.35,0
-11.55,-25.65,0
15.05,-30.55,0
14.45,-37.25,0
8.35,-47.75,0
16.55,-25.75,0
-3.85,-45.15,0
-0.75,-42.25,0
6.35,-26.85,0
-23.55,-30.85,0
8.65,-31.05,0
-0.65,-30.25,0
11.35,-34.75,0
-20.75,-42.85,0
15.95,-33.65,0
-23.25,-49.25,0
-20.55,-29.45,0
-14.75,-43.05,0
3.65,-48.45,0
6.85,-42.35,0
12.15,-32.85,0
-10.25,-32.05,0
11.65,-44.65,0
3.65,-36.15,0
-6.45,-46.85,0
17.55,-28.05,0
-0.05,-48.55,0
-2.35,-39.25,0
-20.15,-35.95,0
3.95,-35.95,0
-2.75,-40.85,0
18.55,-38.35,0
-22.45,-36.25,0
-14.85,-41.55,0
2.85,-33.55,0
17.95,-37.35,0
-2.05,-49.05,0
-17.35,-32.45,0
-2.55,-46.25,0
7.45,-35.15,0
-14.75,-34.85,0
-14.15,-29.85,0
12.25,-33.65,0
18.65,-41.85,0
6.05,-40.85,0
-13.85,-25.75,0
-24.45,-44.65,0
-11.55,-31.15,0
-5.75,-26.65,0
7.05,-26.85,0
16.15,-42.65,0
-18.95,-38.05,0
-7.15,-40.65,0
13.35,-37.45,0
-14.05,-28.65,0
19.75,-41.65,0
-15.65,-47.95,0
2.45,-37.15,0
3.85,-35.25,0
4.75,-26.05,0
-20.55,-37.45,0
-15.65,-40.15,0
-14.65,-40.65,0
-24.35,-28.05,0
-2.95,-38.45,0
-3.25,-37.75,0
9.05,-42.95,0
-23.65,-32.15,0
19.65,-41.75,0
-4.35,-41.25,0
-17.45,-26.55,0
0.05,-48.45,0
6.55,-48.85,0
5.95,-32.65,0
-1.25,-42.25,0
-21.05,-45.15,0
-23.75,-42.15,0
-23.95,-45.15,0
7.45,-29.15,0
18.15,-38.35,0
-8.35,-37.75,0
16.05,-36.35,0
-9.95,-45.65,0
6.55,-33.35,0
19.35,-34.45,0
-23.15,-40.55,0
4.55,-36.45,0
-15.15,-40.65,0
4.85,-34.15,0
-15.45,-43.05,0
10.25,-44.85,0
16.55,-47.05,0
3.55,-45.85,0
7.05,-25.95,0
-22.75,-40.55,0
2.55,-27.85,0
-12.95,-40.45,0
15.25,-47.85,0
-15.85,-33.35,0
15.85,-29.15,0
-20.75,-29.75,0
4.35,-45.55,0
-21.55,-32.25,0
3.65,-45.15,0
3.95,-35.05,0
-7.95,-49.25,0
16.45,-30.05,0
22.85,-37.15,0
1.65,-44.05,0
-9.35,-39.95,0
-1.55,-47.15,0
19.85,-27.95,0
0.75,-25.75,0
2.55,-33.15,0
22.65,-42.25,0
-10.55,-41.75,0
6.35,-48.65,0
-20.95,-35.65,0
11.45,-47.45,0
19.15,-38.35,0
12.65,-28.15,0
-24.85,-30.75,0
-20.85,-40.85,0
7.15,-49.05,0
-12.15,-49.45,0
-11.15,-39.75,0
-9.75,-46.05,0
5.05,-27.75,0
-23.75,-26.25,0
-1.05,-29.55,0
15.85,-44.95,0
3.25,-27.75,0
5.15,-27.05,0
9.85,-42.35,0
14.75,-27.15,0
21.55,-49.35,0
-9.45,-37.15,0
-7.45,-28.15,0
7.65,-48.45,0
18.95,-45.75,0
23.15,-25.95,0
6.45,-38.15,0
4.75,-43.75,0
-11.85,-41.65,0
-21.15,-35.75,0
21.35,-36.05,0
-16.95,-25.45,0
17.35,-48.35,0
-15.25,-46.15,0
-21.15,-30.15,0
22.65,-34.15,0
-22.95,-31.65,0
-20.35,-32.55,0
-6.35,-37.85,0
-6.45,-36.65,0
-18.75,-33.75,0
23.55,-30.35,0
-12.15,-35.05,0
1.75,-45.35,0
15.25,-43.15,0
10.35,-29.95,0
14.35,-46.15,0
15.45,-48.35,0
8.75,-37.25,0
-17.05,-42.45,0
-14.85,-39.35,0
1.95,-35.15,0
9.25,-35.35,0
-19.45,-49.55,0
-2.65,-49.55,0
13.25,-25.85,0
11.35,-40.75,0
7.35,-43.35,0
-23.85,-34.95,0
17.15,-41.75,0
-17.75,-35.25,0
14.85,-49.15,0
5.55,-32.95,0
-11.55,-48.65,0
24.85,-42.75,0
-3.45,-48.05,0
-5.95,-29.45,0
-7.75,-44.15,0
24.25,-45.55,0
24.05,-39.45,0
18.55,-49.35,0
11.35,-29.15,0
-12.65,-31.95,0
19.05,-43.65,0
0.65,-30.05,0
-11.25,-43.35,0
-8.25,-27.55,0
-24.55,-45.35,0
-2.85,-29.55,0
-6.55,-27.15,0
16.95,-28.45,0
4.35,-47.25,0
2.65,-41.85,0
0.35,-42.15,0
12.55,-32.75,0
-5.55,-36.35,0
3.55,-45.45,0
10.15,-47.55,0
-5.15,-34.45,0
-6.45,-37.55,0
-1.25,-27.35,0
-3.85,-37.45,0
-22.85,-31.35,0
1.65,-31.75,0
13.95,-25.55,0
-22.85,-44.75,0
24.15,-45.15,0
5.05,-36.95,0
13.55,-39.05,0
3.55,-29.05,0
18.65,-30.65,0
-16.25,-32.05,0
13.65,-36.35,0
0.75,-25.85,0
-23.85,-29.25,0
-7.45,-43.85,0
20.35,-37.25,0
-15.45,-40.05,0
9.75,-27.15,0
1.15,-37.75,0
2.25,-48.65,0
21.85,-44.45,0
-1.85,-25.75,0
5.25,-43.55,0
11.25,-46.35,0
-5.55,-38.35,0
0.35,-38.45,0
-20.35,-37.95,0
7.45,-47.55,0
20.05,-30.15,0
-22.85,-49.65,0
-21.65,-48.35,0
-4.25,-49.65,0
0.55,-37.45,0
-17.65,-34.25,0
1.75,-28.45,0
13.75,-44.85,0
19.95,-36.15,0
-16.15,-42.65,0
-7.95,-47.65,0
24.05,-32.45,0
14.95,-32.25,0
0.75,-46.85,0
15.65,-26.75,0
9.45,-26.35,0
-23.25,-43.15,0
-6.85,-29.45,0
-24.25,-47.15,0
11.45,-36.75,0
-16.65,-44.35,0
16.15,-29.55,0
-9.95,-30.05,0
14.55,-37.55,0
-10.95,-26.55,0
-2.85,-31.25,0
-4.05,-32.45,0
-20.05,-43.25,0
-3.35,-35.05,0
15.65,-39.55,0
-15.35,-25.05,0
20.55,-49.55,0
14.55,-38.45,0
-8.35,-46.05,0
15.25,-28.75,0
-11.25,-26.85,0
-13.05,-46.35,0
3.45,-46.25,0
24.95,-39.25,0
-10.75,-45.85,0
-0.15,-48.15,0
12.05,-42.25,0
-17.65,-39.15,0
9.55,-30.45,0
15.25,-35.35,0
-13.45,-30.35,0
-2.05,-25.15,0
21.65,-25.95,0
-15.75,-30.35,0
21.75,-32.65,0
6.65,-38.65,0
-2.15,-31.65,0
-11.75,-43.95,0
12.55,-32.85,0
19.85,-29.35,0
17.25,-34.75,0
6.35,-32.25,0
12.65,-39.45,0
-14.85,-45.55,0
-1.45,-44.95,0
21.65,-40.65,0
-14.95,-29.85,0
-6.75,-30.75,0
13.55,-30.25,0
10.45,-39.65,0
9.55,-47.75,0
-5.95,-49.05,0
-20.35,-31.35,0
17.95,-48.35,0
24.65,-33.95,0
2.25,-26.75,0
-22.95,-47.85,0
-24.75,-28.65,0
16.85,-44.75,0
14.55,-45.55,0
0.65,-26.55,0
-3.05,-26.45,0
3.25,-48.95,0
-0.35,-48.35,0
16.15,-34.75,0
-23.65,-30.55,0
0.95,-27.75,0
24.35,-45.25,0
-23.35,-48.15,0
2.75,-37.95,0
14.35,-39.55,0
24.15,-27.05,0
23.05,-32.25,0
-24.75,-46.95,0
1.55,-47.35,0
-18.35,-27.55,0
9.75,-34.05,0
17.05,-32.45,0
20.95,-49.35,0
16.05,-34.15,0
-7.85,-28.15,0
3.75,-40.75,0
19.15,-25.45,0
1.65,-43.75,0
15.35,-43.05,0
14.65,-29.55,0
14.95,-35.45,0
-16.45,-43.45,0
9.35,-27.75,0
16.65,-26.65,0
23.45,-41.35,0
-17.45,-49.15,0
14.35,-34.75,0
-12.15,-48.65,0
1.85,-34.05,0
-19.25,-26.35,0
-21.35,-43.05,0
12.85,-43.95,0
-6.05,-44.95,0
-12.05,-47.75,0
0.35,-31.85,0
3.45,-27.15,0
8.65,-28.45,0
-9.05,-47.15,0
-12.35,-29.45,0
-6.45,-49.75,0
8.45,-30.45,0
4.75,-33.55,0
-1.15,-45.25,0
20.15,-41.65,0
-4.45,-27.65,0
-19.95,-29.35,0
20.95,-36.85,0
3.25,-49.95,0
5.15,-46.15,0
-24.35,-48.95,0
22.05,-31.25,0
13.05,-40.65,0
15.05,-34.55,0
-19.75,-35.35,0
12.45,-48.95,0
10.65,-26.45,0
-1.55,-27.55,0
0.95,-34.25,0
14.75,-40.75,0
-24.95,-49.25,0
18.35,-47.45,0
18.05,-36.95,0
-0.55,-38.75,0
-6.65,-47.55,0
11.55,-36.45,0
-19.15,-41.55,0
-24.55,-41.55,0
-4.15,-33.25,0
22.35,-36.65,0
-15.05,-31.15,0
-15.85,-29.55,0
21.05,-45.65,0
15.95,-32.55,0
-19.45,-28.55,0
-7.85,-30.75,0
-20.95,-43.75,0
-1.25,-31.55,0
20.85,-28.45,0
4.35,-34.45,0
-20.25,-30.45,0
10.55,-40.15,0
11.45,-29.15,0
-2.15,-30.65,0
19.85,-30.95,0
21.35,-30.35,0
-2.25,-39.05,0
-4.55,-35.85,0
22.85,-40.15,0
-3.75,-40.55,0
-1.15,-29.05,0
-3.45,-26.45,0
-2.15,-34.55,0
12.45,-32.35,0
-12.15,-30.75,0
-23.85,-28.05,0
-16.75,-30.05,0
9.45,-28.15,0
-0.15,-34.65,0
-0.25,-48.55,0
7.35,-26.35,0
11.45,-37.65,0
7.65,-32.75,0
-3.85,-46.65,0
-11.55,-39.85,0
-7.95,-36.75,0
21.25,-41.15,0
-18.45,-29.95,0
23.35,-44.55,0
23.85,-44.55,0
-1.35,-38.85,0
-5.55,-35.55,0
3.55,-44.05,0
11.25,-41.95,0
-2.35,-28.25,0
10.55,-33.15,0
-20.25,-29.65,0
21.05,-49.55,0
11.75,-25.45,0
5.85,-34.05,0
17.55,-40.15,0
-16.05,-45.75,0
13.15,-45.95,0
19.15,-34.95,0
-1.05,-39.65,0
24.45,-49.75,0
0.45,-26.35,0
-6.25,-37.55,0
6.55,-49.15,0
14.25,-48.65,0
-5.55,-49.45,0
21.75,-43.25,0
-3.05,-29.75,0
13.05,-40.25,0
-6.95,-29.35,0
20.95,-38.95,0
10.85,-46.85,0
-20.45,-37.65,0
4.55,-33.25,0
3.95,-48.85,0
12.25,-29.15,0
-19.45,-38.45,0
-9.45,-38.75,0
-4.35,-45.25,0
19.25,-37.25,0
-1.05,-29.25,0
18.75,-46.15,0
13.25,-33.85,0
17.75,-49.45,0
6.95,-49.95,0
7.15,-39.65,0
-8.65,-48.35,0
5.55,-44.85,0
-17.05,-36.75,0
19.45,-49.15,0
0.45,-32.55,0
-11.65,-38.45,0
10.45,-39.15,0
-7.45,-33.25,0
8.25,-47.05,0
19.75,-49.25,0
-1.55,-31.15,0
2.35,-36.45,0
-3.85,-39.35,0
21.15,-30.75,0
9.35,-33.65,0
15.65,-37.35,0
14.05,-32.15,0
-10.05,-46.65,0
17.05,-41.75,0
3.55,-44.75,0
23.45,-45.65,0
-15.85,-47.75,0
1.45,-28.15,0
14.75,-39.65,0
-2.25,-49.95,0
-21.35,-28.95,0
11.05,-44.95,0
1.45,-41.55,0
12.45,-36.75,0
14.55,-39.85,0
19.65,-34.05,0
3.35,-43.15,0
5.25,-36.05,0
8.95,-26.35,0
-16.75,-25.85,0
21.65,-31.05,0
11.95,-26.15,0
10.25,-25.65,0
4.85,-28.05,0
4.45,-32.25,0
-16.05,-25.55,0
3.95,-26.25,0
18.65,-42.05,0
-7.65,-25.95,0
22.85,-26.45,0
-19.25,-46.75,0
9.55,-26.85,0
17.65,-38.95,0
2.95,-47.35,0
4.55,-30.35,0
11.85,-29.55,0
7.65,-30.95,0
-19.25,-34.25,0
13.15,-40.95,0
23.35,-31.55,0
13.15,-27.05,0
-21.45,-46.75,0
-0.05,-32.25,0
0.35,-25.35,0
-8.45,-46.45,0
10.85,-31.55,0
-0.15,-27.25,0
-6.55,-43.45,0
18.15,-49.45,0
13.05,-33.35,0
15.45,-29.35,0
16.15,-40.65,0
19.55,-44.15,0
-6.15,-33.75,0
-19.45,-43.25,0
-1.75,-26.65,0
13.05,-36.75,0
8.55,-47.25,0
-14.65,-42.85,0
0.05,-48.25,0
8.35,-41.85,0
-2.25,-36.75,0
-1.05,-36.25,0
-3.25,-43.65,0
-2.75,-48.95,0
-8.45,-35.55,0
5.55,-39.35,0
18.95,-47.45,0
-7.85,-37.75,0
0.85,-41.95,0
-10.75,-37.35,0
-9.15,-27.55,0
-24.95,-34.55,0
-22.95,-34.25,0
-23.05,-44.45,0
-2.65,-34.85,0
7.65,-30.45,0
-13.65,-26.05,0
0.55,-25.35,0
-12.25,-41.55,0
24.55,-26.75,0
11.75,-32.35,0
-10.75,-34.95,0
-20.65,-49.45,0
-19.25,-47.65,0
-1.45,-40.55,0
-22.95,-43.15,0
-18.15,-36.35,0
-11.55,-44.35,0
-10.95,-32.75,0
-11.45,-42.15,0
14.55,-34.95,0
10.25,-35.85,0
-12.35,-31.05,0
5.05,-49.65,0
10.65,-25.25,0
-22.15,-32.35,0
11.25,-35.25,0
-8.15,-29.05,0
19.95,-49.85,0
14.45,-41.85,0
9.55,-39.05,0
-24.75,-38.25,0
4.75,-46.05,0
24.45,-29.85,0
-15.25,-44.35,0
-5.55,-40.15,0
16.05,-26.95,0
-5.55,-38.75,0
-24.85,-26.85,0
17.85,-34.85,0
-8.65,-46.45,0
2.65,-34.75,0
-11.15,-37.85,0
4.65,-32.45,0
-21.65,-29.35,0
-19.25,-37.15,0
-19.05,-32.75,0
2.65,-32.15,0
3.35,-32.25,0
-13.15,-43.85,0
22.55,-42.65,0
24.65,-31.85,0
12.75,-45.85,0
5.75,-36.25,0
-6.05,-42.85,0
3.45,-49.35,0
8.25,-35.05,0
-6.75,-27.75,0
18.25,-49.25,0
18.55,-25.35,0
20.25,-45.05,0
12.15,-39.25,0
19.95,-34.75,0
21.95,-49.75,0
-12.85,-38.85,0
1.75,-32.25,0
18.05,-44.05,0
-5.15,-38.75,0
-4.45,-34.15,0
-5.55,-28.35,0
-5.25,-48.45,0
-20.05,-35.85,0
0.25,-25.45,0
1.25,-42.45,0
5.05,-34.75,0
14.15,-25.85,0
14.55,-26.35,0
18.15,-29.05,0
23.65,-26.75,0
-20.25,-35.25,0
18.35,-44.05,0
-9.75,-28.75,0
-1.35,-47.85,0
-3.05,-42.85,0
17.95,-33.65,0
21.85,-46.15,0
10.35,-32.65,0
-14.65,-48.05,0
0.65,-40.55,0
18.35,-36.75,0
17.35,-35.45,0
-16.15,-41.45,0
-2.15,-37.65,0
-14.35,-29.05,0
-22.75,-43.15,0
-19.45,-28.95,0
-21.45,-48.55,0
-3.35,-45.65,0
-15.95,-33.45,0
17.85,-49.75,0
22.25,-29.15,0
8.75,-47.55,0
14.45,-33.85,0


# Ensemble de particules : N = 100 | d = 0.7 | E_0 = 0.2 | taille = 0.9 | masse = 300
14.4,23.4,0.9
2.7,1.8,0.9
8.1,-13.5,0.9
-10.8,18.9,0.9
10.8,22.5,0.9
20.7,-24.3,0.9
7.2,-18.9,0.9
0.9,-18,0.9
-0.9,-13.5,0.9
-11.7,11.7,0.9
21.6,15.3,0.9
-24.3,-4.5,0.9
-19.8,8.1,0.9
1.8,0.9,0.9
15.3,-9.9,0.9
-12.6,9,0.9
16.2,-22.5,0.9
-17.1,-1.8,0.9
15.3,-13.5,0.9
-7.2,-21.6,0.9
6.3,-10.8,0.9
-21.6,2.7,0.9
24.3,17.1,0.9
6.3,4.5,0.9
20.7,17.1,0.9
22.5,9,0.9
4.5,-19.8,0.9
7.21645e-16,-5.4,0.9
-0.9,-22.5,0.9
21.6,14.4,0.9
3.6,-5.4,0.9
-7.2,-24.3,0.9
0.9,8.1,0.9
-6.3,-17.1,0.9
-13.5,13.5,0.9
-1.8,10.8,0.9
-8.1,-19.8,0.9
-9.9,20.7,0.9
-24.3,-20.7,0.9
-15.3,-5.4,0.9
-14.4,10.8,0.9
8.1,-4.5,0.9
-0.9,-23.4,0.9
-8.1,-6.3,0.9
-10.8,-7.2,0.9
24.3,-17.1,0.9
21.6,-17.1,0.9
11.7,21.6,0.9
-3.6,18,0.9
1.8,20.7,0.9
-0.9,12.6,0.9
-13.5,-24.3,0.9
-12.6,8.1,0.9
-24.3,-18,0.9
11.7,15.3,0.9
-4.5,12.6,0.9
7.21645e-16,-9.9,0.9
11.7,-9.9,0.9
-1.8,-3.6,0.9
-9,15.3,0.9
-23.4,-5.4,0.9
4.5,-18.9,0.9
4.5,-14.4,0.9
12.6,13.5,0.9
-3.6,-8.1,0.9
5.4,-1.8,0.9
-6.3,-12.6,0.9
-0.9,20.7,0.9
-20.7,-13.5,0.9
9.9,7.2,0.9
-20.7,-7.2,0.9
12.6,7.2,0.9
0.9,13.5,0.9
23.4,-12.6,0.9
6.3,-18.9,0.9
13.5,-8.1,0.9
17.1,-9.9,0.9
5.4,8.1,0.9
23.4,-21.6,0.9
22.5,21.6,0.9
-15.3,22.5,0.9
16.2,23.4,0.9
4.5,18,0.9
11.7,-9,0.9
-16.2,11.7,0.9
-16.2,14.4,0.9
2.7,-21.6,0.9
-14.4,-16.2,0.9
-18,-18,0.9
0.9,-20.7,0.9
9.9,-13.5,0.9
9,-16.2,0.9
-22.5,-24.3,0.9
6.3,-11.7,0.9
1.8,-22.5,0.9
-18.9,8.1,0.9
22.5,22.5,0.9
7.2,3.6,0.9
17.1,-16.2,0.9
-1.8,-12.6,0.9


# Ensemble de particules : N = 2000 | d = 0.4 | E_0 = 1.2 | taille = 0 | masse = 30
5.625,-6.525,0
-1.125,-18.675,0
-9.675,-20.925,0
18.675,24.525,0
10.125,-9.225,0
24.525,0.225,0
9.225,13.725,0
4.725,15.525,0
20.025,19.125,0
-13.725,-22.725,0
1.125,-24.075,0
12.825,15.075,0
-24.525,-1.575,0
14.175,20.025,0
-4.725,-14.625,0
-22.275,23.175,0
-23.625,-9.225,0
-0.675,-6.525,0
-10.575,0.675,0
17.775,22.275,0
-12.825,-2.025,0
22.725,-20.925,0
-16.875,6.075,0
-23.175,1.125,0
-7.425,0.225,0
-18.675,-5.175,0
-2.475,5.175,0
-7.875,17.775,0
-2.475,-23.175,0
-4.725,-16.875,0
11.925,13.275,0
11.025,-19.575,0
7.425,-7.875,0
2.025,6.075,0
-15.525,3.825,0
-18.225,-12.375,0
6.075,14.175,0
12.375,-24.075,0
24.525,12.825,0
-10.125,7.875,0
15.075,9.225,0
-4.725,-7.875,0
15.525,12.825,0
-7.425,-16.425,0
-19.575,-24.075,0
14.175,18.225,0
-14.625,-10.125,0
-21.375,-6.975,0
-17.325,3.375,0
-4.275,15.525,0
9.225,9.225,0
-17.325,2.025,0
-11.025,-8.325,0
-6.525,6.525,0
-11.925,-17.775,0
-14.175,-10.125,0
-5.625,2.925,0
-11.925,0.225,0
5.175,-22.275,0
-12.825,13.725,0
-0.225,-2.475,0
-1.125,-2.925,0
20.925,-5.625,0
21.375,13.725,0
17.775,-19.125,0
-8.325,-12.825,0
9.225,16.875,0
-6.075,-7.425,0
-19.575,-4.725,0
20.475,5.625,0
-9.675,19.575,0
-7.425,22.275,0
-20.475,13.725,0
-21.375,-0.675,0
14.625,-20.475,0
7.875,0.225,0
-8.325,-11.475,0
19.125,-18.675,0
-14.175,-3.825,0
19.575,-2.925,0
-5.625,-17.325,0
20.475,-7.425,0
-13.275,-7.425,0
-4.725,0.675,0
21.825,22.725,0
-8.775,5.175,0
-4.275,14.175,0
-3.375,-5.625,0
16.875,-2.925,0
-2.925,-21.825,0
3.825,-2.475,0
-15.075,-8.775,0
21.825,-19.575,0
-5.625,0.675,0
24.075,-9.675,0
-16.875,15.075,0
19.575,-14.175,0
